ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(79, 78), radius=9)	907321	0.34375	Rectangle(xy=(57.5, 52.5), width=67, height=59, angle=0)	1.1304347826086956	"[[159 123 137 ... 177 100  91]
 [186 164 184 ...  99 196 136]
 [ 89 129 125 ... 124  97  98]
 ...
 [158 157 157 ... 108 108 556]
 [ 94 173 230 ...  94 135 175]
 [101  74 127 ... 140 117 141]]"	321.65704967309415	298.5652173913044
2	1	1	1	2	LF-0.05	Circle(xy=(149, 78), radius=9)	854142	0.265625	Rectangle(xy=(124.5, 51.5), width=67, height=59, angle=0)	1.5019762845849802	"[[  96  121  424 ...   95  107  156]
 [ 115   77  126 ...  378   69  105]
 [1270  113  361 ...  320  101  116]
 ...
 [ 234  272  198 ...   75  127  123]
 [ 128  161   99 ...  113  119  118]
 [ 202  156  147 ...  114  127   94]]"	2014.750222444888	478.9130434782609
3	2	1	1	3	LF-0.05	Circle(xy=(206, 70), radius=9)	1252435	0.34375	Rectangle(xy=(191.5, 51.5), width=67, height=59, angle=0)	0.1422924901185771	"[[ 73 115 134 ... 498 210 167]
 [ 68 103  81 ... 371 156 405]
 [113 108 180 ... 766 627 222]
 ...
 [ 81 115 146 ... 506 260 382]
 [ 84 136 160 ... 233 284 202]
 [ 97 112 110 ... 171 184 243]]"	1698.0710184893692	513.7154150197629
4	3	1	1	4	LF-0.05	Circle(xy=(298, 111), radius=10.8)	1420854	0.12500000000000003	Rectangle(xy=(259.5, 50.5), width=67, height=59, angle=0)	0.007692307692307693	"[[ 210  206  118 ...  360   58  193]
 [ 177  221  181 ...  142  285  150]
 [ 203  436 3053 ...  199  151  665]
 ...
 [ 275  265  245 ...   84   93   85]
 [ 262  204  257 ...   95  465  685]
 [ 205  198  237 ...  140  132  105]]"	572.0671372028423	239.92307692307693
5	4	1	1	5	LF-0.05	Circle(xy=(357, 82), radius=9)	636865	0.28125	Rectangle(xy=(326.5, 50.5), width=67, height=59, angle=0)	1.826086956521739	"[[ 71 122  99 ... 458  89 119]
 [ 99  69  80 ... 481 205 115]
 [118  88  82 ... 292 241 115]
 ...
 [501 199 162 ... 122 119 135]
 [272 168  88 ...  75 278  85]
 [ 84 150 129 ... 130 144 135]]"	393.3584727225488	376.0355731225296
6	5	1	1	6	LF-0.05	Circle(xy=(426, 82), radius=12.6)	870604	0.3636363636363635	Rectangle(xy=(393.5, 49.5), width=67, height=59, angle=0)	0.9074446680080482	"[[ 53  86  66 ... 108 143  94]
 [ 76  67  90 ...  48  95  75]
 [112 107  96 ...  58  91  65]
 ...
 [111 248  95 ... 101 136 101]
 [661  99  90 ...  94  69 125]
 [ 86 258  78 ...  85  74 936]]"	409.6026243214978	390.11871227364185
7	6	1	1	7	LF-0.05	Circle(xy=(493, 80), radius=9)	895015	0.65625	Rectangle(xy=(461.5, 49.5), width=67, height=59, angle=0)	2.549407114624506	"[[ 103  111  123 ...   52  106  119]
 [ 101  122   86 ...   83  106   99]
 [ 106   59   93 ...   81  118  117]
 ...
 [ 102  114  305 ...  137  113  136]
 [ 789 1388 2212 ...  255   77  123]
 [1105 2343 2024 ...  151  128  104]]"	624.2562903762381	521.3399209486166
8	7	1	1	8	LF-0.05	Circle(xy=(562, 76), radius=9)	684419	0.3125	Rectangle(xy=(528.5, 49.5), width=67, height=59, angle=0)	0.9683794466403162	"[[119 161 127 ...  84 153 115]
 [114 167 112 ...  90 250 113]
 [296 183  91 ...  74  94  72]
 ...
 [113 314 147 ...  88  98  82]
 [101 115 107 ... 116 277  89]
 [ 80 112 146 ... 199 841  96]]"	1068.7556177547212	338.9486166007905
9	8	1	1	9	LF-0.05	Circle(xy=(629, 79), radius=9)	566261	0.25	Rectangle(xy=(595.5, 48.5), width=67, height=59, angle=0)	1.1620553359683794	"[[104 143  79 ... 158  88  56]
 [ 58  75  68 ... 115 122  76]
 [ 82  87 100 ... 119  83  67]
 ...
 [ 89 114 108 ...  78  57  70]
 [ 63  79 147 ... 145 114  75]
 [ 87 106  77 ...  94  98  81]]"	188.32858241587223	274.7707509881423
10	9	1	1	10	LF-0.05	Circle(xy=(690, 77), radius=9)	494108	0.3125	Rectangle(xy=(663.5, 48.5), width=67, height=59, angle=0)	0.8695652173913043	"[[ 60  70  72 ... 239 931  75]
 [ 82  77  85 ... 185 126  74]
 [100 100  72 ... 121 221  95]
 ...
 [ 71  80  58 ... 110 110 126]
 [113  79  39 ... 130  77 100]
 [ 36 106  73 ... 136  53 106]]"	396.62721665900915	270.1304347826087
