ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(79, 142), radius=9)	1077753	0.296875	Rectangle(xy=(48.5, 103.5), width=67, height=59, angle=0)	0.5770750988142292	"[[240 158 140 ... 208 146 107]
 [242 150 260 ... 238 159 128]
 [224  99 209 ... 174 108 138]
 ...
 [217 158 265 ... 258 337 405]
 [151 137 112 ... 201 339 334]
 [129 166 191 ... 209 561 335]]"	533.9825785057955	289.201581027668
2	1	1	1	2	LF-0.05	Circle(xy=(141, 138), radius=9)	827944	0.3125	Rectangle(xy=(115.5, 103.5), width=67, height=59, angle=0)	0.30039525691699603	"[[ 101  265  131 ...  183  146  143]
 [ 160  104  128 ...  108  107  156]
 [ 114  111  164 ...  117  147  157]
 ...
 [ 177  307  165 ...  112  163  190]
 [ 241  117 3699 ...  173  219 1060]
 [ 483  239  256 ...   92  194  162]]"	316.0343418506163	311.5849802371541
3	2	1	1	3	LF-0.05	Circle(xy=(212, 142), radius=9)	716901	0.328125	Rectangle(xy=(182.5, 103.5), width=67, height=59, angle=0)	0.6561264822134387	"[[ 95 163 227 ... 196 114  78]
 [711 123 254 ... 165 133 139]
 [473 147 166 ... 141 143 129]
 ...
 [ 87 316 121 ... 106  87 108]
 [150 132 124 ... 178 202 208]
 [113 267 203 ... 163  92 243]]"	209.74412710082316	248.28458498023716
4	3	1	1	4	LF-0.05	Circle(xy=(283, 140), radius=9)	708357	0.328125	Rectangle(xy=(250.5, 103.5), width=67, height=59, angle=0)	1.4150197628458498	"[[151 210 148 ... 206  96 149]
 [159 158 172 ... 102 164 125]
 [172 185 123 ... 291 143 193]
 ...
 [147 187 288 ... 106 102 139]
 [151 152 206 ... 181 143 133]
 [139 115 109 ... 104  79 111]]"	215.37350377762476	321.7628458498024
5	4	1	1	5	LF-0.05	Circle(xy=(345, 139), radius=9)	719472	0.3125	Rectangle(xy=(317.5, 103.5), width=67, height=59, angle=0)	0.766798418972332	"[[ 96 111  81 ... 213 155 112]
 [ 55 168 146 ... 154 190 151]
 [ 98  94 120 ... 201 158 103]
 ...
 [790 135 126 ... 135 222 113]
 [203 102 162 ... 151 152 153]
 [220 202 144 ... 140 202 149]]"	286.21494389741997	274.80632411067194
6	5	1	1	6	LF-0.05	Circle(xy=(415, 141), radius=9)	754136	0.328125	Rectangle(xy=(384.5, 103.5), width=67, height=59, angle=0)	0.9169960474308301	"[[125 157 183 ... 106  73 163]
 [234 104 147 ...  82 104 178]
 [158 138 131 ... 129 163 133]
 ...
 [201 178 133 ... 163 143  96]
 [140 129 151 ...  87 107 136]
 [103 123 132 ... 189 439  99]]"	201.90101673743203	252.12252964426878
7	6	1	1	7	LF-0.05	Circle(xy=(487, 140), radius=9)	1550570	0.265625	Rectangle(xy=(452.5, 103.5), width=67, height=59, angle=0)	1.3675889328063242	"[[ 124  178  193 ...  166  251  265]
 [ 125  156  164 ...  247  226  508]
 [ 213  163  162 ...  198  129  225]
 ...
 [ 199  239  163 ... 1213  866 2880]
 [ 160  179  265 ...  589 1144  754]
 [ 223  126  207 ... 2221 2379  737]]"	476.1594044079793	571.2885375494071
8	7	1	1	8	LF-0.05	Circle(xy=(557.5, 138.5), radius=18)	1625762	0.0	Rectangle(xy=(519.5, 104.5), width=67, height=59, angle=0)	0.3980392156862745	"[[ 166  250  131 ...  219  179  232]
 [ 231  173  116 ...  251  184  207]
 [ 163  346  176 ...  175  127  132]
 ...
 [ 949  356  839 ...  812 1691  256]
 [ 182  242  352 ... 1253  412  240]
 [ 182  227  449 ... 1301 3198  550]]"	653.2799184751738	449.8911764705882
9	8	1	1	9	LF-0.05	Circle(xy=(621, 139), radius=16.2)	1033152	0.432692307692308	Rectangle(xy=(586.5, 104.5), width=67, height=59, angle=0)	0.4161640530759952	"[[ 138  159  139 ...  167  177  324]
 [ 239  230  157 ...  293  132  207]
 [ 406  112  229 ...   97  245  170]
 ...
 [1060  202  278 ...  201  178  131]
 [ 135  282  366 ...  197  225  137]
 [ 170  209  207 ...  169  112  131]]"	244.50436227747602	245.11700844390833
10	9	1	1	10	LF-0.05	Circle(xy=(681, 137), radius=10.8)	792629	0.4305555555555557	Rectangle(xy=(654.5, 104.5), width=67, height=59, angle=0)	0.4383561643835616	"[[126 176 218 ... 110 106 223]
 [ 97 146 164 ... 140 208 107]
 [120 142 137 ... 396 277 153]
 ...
 [137 283 214 ... 195 168 172]
 [176  81 166 ... 166 224 110]
 [184 121 216 ... 113 133 135]]"	244.18950323921058	305.82191780821915
