ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
11	10	1	1	11		Circle(xy=(763, 121), radius=9)	462927	0.28125	Rectangle(xy=(722.5, 108.5), width=67, height=59, angle=0)	0.0	"[[ 62  38  47 ... 110 143 191]
 [ 48  47  26 ... 400  54 238]
 [ 59  66  82 ...  95 213  82]
 ...
 [ 58 120 109 ...  52  75  76]
 [ 66  67 139 ...  59  75  51]
 [861 111 117 ...  49  40 190]]"	100.05741309889565	80.98418972332016
12	11	1	1	12		Circle(xy=(809, 138), radius=9)	605114	0.3125	Rectangle(xy=(790.5, 107.5), width=67, height=59, angle=0)	0.003952569169960474	"[[285 185 142 ...  93 205  78]
 [281 133 110 ... 143 106 192]
 [203 103  68 ... 236 113 148]
 ...
 [ 64  59  96 ... 103 232  77]
 [102  43 121 ...  62 145 175]
 [ 61  77  70 ... 692  84 106]]"	198.95872415979298	129.87747035573122
13	12	1	1	13		Circle(xy=(882, 158), radius=9)	615987	0.3125	Rectangle(xy=(857.5, 107.5), width=67, height=59, angle=0)	0.0	"[[261 182 171 ...  55  47  41]
 [212 497 224 ...  60  85  60]
 [100 359 141 ...  32  38  53]
 ...
 [104  89 343 ... 100  63  45]
 [459 129  99 ...  45  75  39]
 [138 439 174 ... 563  61  71]]"	124.1990280448747	114.0246913580247
14	13	1	1	14		Circle(xy=(946, 166), radius=10.8)	409017	0.2361111111111112	Rectangle(xy=(924.5, 107.5), width=67, height=59, angle=0)	0.0	"[[ 77 185  47 ...  68  48  35]
 [ 32  68 152 ... 113  59  60]
 [ 52  97  52 ...  55  50  44]
 ...
 [320 199 129 ...  40  49 128]
 [ 45 113 100 ...  29  46  67]
 [ 43  86  75 ...  79  63  43]]"	154.37808498832334	88.57558139534883
15	14	1	1	15		Circle(xy=(1031, 155), radius=9)	506807	0.3125	Rectangle(xy=(992.5, 107.5), width=67, height=59, angle=0)	0.15019762845849802	"[[ 80  49  41 ...  70  41  68]
 [ 22  63 144 ...  50  40  42]
 [527  86  56 ... 103  86  47]
 ...
 [ 53  65  40 ...  33  35  70]
 [ 45  41  56 ...  87  60  61]
 [ 64  46  69 ...  90 564 148]]"	548.2109431034617	168.49802371541503
16	15	1	2	1	P080	Circle(xy=(88.5, 204.5), radius=18)	442722	0.0	Rectangle(xy=(50.5, 170.5), width=67, height=59, angle=0)	0.0	"[[  43   47   99 ...  162  106   73]
 [  94   99   62 ...   63   75  129]
 [  64   99   65 ...  114  100  115]
 ...
 [  79   55  110 ...   86  120   99]
 [  83   50   28 ...   58  138   73]
 [  63   47   46 ...  107   56 1743]]"	604.0431113561168	133.99607843137255
17	16	1	2	2	P081	Circle(xy=(150, 197), radius=16.2)	1614381	0.39423076923076944	Rectangle(xy=(117.5, 170.5), width=67, height=59, angle=0)	0.1519903498190591	"[[ 115  107  104 ...  149   82   85]
 [  79   65   79 ...   94  171  115]
 [  62  126   80 ...   46  110   93]
 ...
 [1393  116  111 ...   48  126   73]
 [ 100   90   87 ...  100  256  109]
 [  61   81  146 ...   76   58  112]]"	1415.9967946121344	839.8552472858867
18	17	1	2	3	P082	Circle(xy=(220, 198), radius=18)	3006189	0.4250000000000005	Rectangle(xy=(184.5, 169.5), width=67, height=59, angle=0)	0.015857284440039643	"[[ 165   94  103 ...  482   83   95]
 [ 121   81   85 ... 1188   96   97]
 [  84   96  109 ...  100   51   65]
 ...
 [  86  116   84 ...   82   68   53]
 [  49  150  100 ...  119   61  269]
 [  69   81   66 ...   89   88   82]]"	1664.0759996849172	1336.2061446977204
19	18	1	2	4	P083	Circle(xy=(285, 217), radius=9)	410887	0.125	Rectangle(xy=(252.5, 169.5), width=67, height=59, angle=0)	0.0	"[[ 63  65  63 ... 113  63 208]
 [101 307  67 ... 103 133 113]
 [146  81 102 ... 103 119 111]
 ...
 [ 82 122  93 ...  55  69  97]
 [ 76  68  48 ...  69  96  65]
 [ 55  52 106 ...  92  74  38]]"	138.4450709363758	108.90118577075098
20	19	1	2	5	P084	Circle(xy=(352, 196), radius=14.4)	21461096	0.40625000000000017	Rectangle(xy=(319.5, 169.5), width=67, height=59, angle=0)	6.491628614916286	"[[ 83  95 123 ...  93  86 119]
 [156  75 172 ... 178  60  76]
 [ 83  99 159 ...  90 133 131]
 ...
 [114 201  84 ... 103 103  96]
 [ 71 115 159 ...  78 125 114]
 [116  80  69 ...  84 118 137]]"	23122.800270339932	20358.815829528157
21	20	1	2	6	P086	Circle(xy=(416, 201), radius=16.2)	794170	0.4423076923076926	Rectangle(xy=(386.5, 169.5), width=67, height=59, angle=0)	1.2135102533172497	"[[125 120  57 ...  54  63 119]
 [ 95 172 156 ...  98  97 114]
 [ 67  92 113 ...  88  51  88]
 ...
 [111  88  95 ... 716 188  84]
 [167  79 140 ...  79  89 227]
 [ 80 126 118 ... 142  89 101]]"	840.7697430400962	452.32448733413753
22	21	1	2	7	P088	Circle(xy=(491, 199), radius=18)	466907	0.47500000000000064	Rectangle(xy=(453.5, 168.5), width=67, height=59, angle=0)	0.02081268582755203	"[[ 76 235 116 ... 146  45  86]
 [185 141  75 ...  92 103  51]
 [127 112  89 ... 112 189  90]
 ...
 [ 48  61 163 ... 204 145  85]
 [ 94  66  86 ...  53  66  70]
 [ 72  57 102 ...  85 213  78]]"	353.6093688107877	184.30525272547075
23	22	1	2	8	P089	Circle(xy=(557, 198), radius=18)	1134964	0.6666666666666667	Rectangle(xy=(521.5, 168.5), width=67, height=59, angle=0)	1.106045589692765	"[[ 60  69 128 ...  34  76 103]
 [138 102  82 ...  69  47  48]
 [ 72  65  71 ...  29  43  41]
 ...
 [ 81  91  72 ...  77  96 111]
 [ 71  72  69 ...  65  68  93]
 [ 80 142  73 ...  95  83 124]]"	763.3612517269023	638.5024777006937
24	23	1	2	9	P090	Circle(xy=(623, 191), radius=16.2)	842364	0.7692307692307687	Rectangle(xy=(588.5, 168.5), width=67, height=59, angle=0)	0.20627261761158022	"[[ 53  55 137 ...  54  44  33]
 [111  53  43 ...  26  50 202]
 [ 50  71  47 ...  87  75  98]
 ...
 [ 95 112 115 ...  71 187  65]
 [ 60  95  99 ...  95  72 295]
 [ 85  90 102 ...  82  50  91]]"	500.2538142787969	282.6465621230398
25	24	1	2	10	LF-0.1	Circle(xy=(688, 196), radius=10.8)	531097	0.6388888888888885	Rectangle(xy=(655.5, 167.5), width=67, height=59, angle=0)	1.3178082191780822	"[[ 63  52  73 ...  82  99  75]
 [ 58  85  67 ...  76  76  72]
 [134  31  85 ...  73  53 337]
 ...
 [ 64  93  43 ... 107  41  55]
 [ 72  84 133 ...  84 153 112]
 [105  84  79 ... 104 109 106]]"	238.3095319523082	280.27671232876713
26	25	1	2	11	P091	Circle(xy=(760, 197), radius=14.4)	561765	0.7083333333333329	Rectangle(xy=(723.5, 167.5), width=67, height=59, angle=0)	0.015220700152207	"[[ 67  81  68 ...  40  75  50]
 [ 57  68  77 ...  95  67  73]
 [ 36  81  65 ...  45  43 112]
 ...
 [ 64  66  97 ...  54  60  71]
 [208  73 143 ...  60  89  93]
 [ 99 125  74 ...  60  70  27]]"	375.29968995131946	306.49467275494675
27	26	1	2	12	P094	Circle(xy=(826, 197), radius=18)	45140130	0.29166666666666674	Rectangle(xy=(790.5, 167.5), width=67, height=59, angle=0)	7.389494549058473	"[[107 254 119 ... 113 107  70]
 [ 43  55  60 ... 715 102  72]
 [ 82  56 126 ...  69 142  96]
 ...
 [101  61  93 ...  66  54  47]
 [ 81  70  77 ... 156  68  56]
 [ 61  75  82 ...  86  82  60]]"	28831.239828763122	31943.504459861248
28	27	1	2	13	P095	Circle(xy=(891, 197), radius=19.8)	32305633	0.34375	Rectangle(xy=(857.5, 167.5), width=67, height=59, angle=0)	5.58340113913751	"[[116 101  57 ...  79 204  92]
 [ 69 128 188 ...  80 227 220]
 [ 87  64  50 ...  66  53 106]
 ...
 [ 34  68 127 ...  58 110  56]
 [ 84  58  35 ...  64  54  59]
 [ 58  62 358 ...  50  61  63]]"	22735.393581361852	23105.99918633035
29	28	1	2	14	P096	Circle(xy=(957, 199), radius=18)	761229	0.7333333333333332	Rectangle(xy=(924.5, 166.5), width=67, height=59, angle=0)	0.08424182358771061	"[[188 169 274 ...  62  79  80]
 [ 82  96 836 ...  55  53  51]
 [ 76  79 198 ...  92  65  52]
 ...
 [ 43 163  93 ...  86  49  52]
 [ 35  94  52 ...  38  38  95]
 [103  74 183 ...  56 100  59]]"	480.0643840365524	416.2705649157582
30	29	1	2	15	P098	Circle(xy=(1026, 195), radius=16.2)	14357031	0.5288461538461542	Rectangle(xy=(992.5, 166.5), width=67, height=59, angle=0)	7.080820265379976	"[[  65   41   49 ...   51  177  165]
 [  57   79   67 ...   53   54   49]
 [  87   49   72 ...   27   70   32]
 ...
 [  70   78   44 ...   71  211  125]
 [  46   31  130 ...  211 1024  131]
 [  38  162   92 ...   69  194  629]]"	11589.633071425367	13866.568154402896
31	30	1	3	1	P099	Circle(xy=(77, 254), radius=14.4)	705719	0.48958333333333365	Rectangle(xy=(50.5, 230.5), width=67, height=59, angle=0)	0.6270928462709284	"[[ 76  58  62 ...  88  72  79]
 [ 68  68  63 ... 119  80 125]
 [ 76  56  39 ... 120  52  85]
 ...
 [134  63  46 ...  71  95 151]
 [ 86  89 107 ... 143 117 154]
 [ 68  70  93 ...  79 103 135]]"	649.0363508246119	439.6164383561644
32	31	1	3	2	P100	Circle(xy=(149, 262), radius=10.8)	593822	0.5416666666666666	Rectangle(xy=(117.5, 229.5), width=67, height=59, angle=0)	0.5287671232876713	"[[102  87  84 ...  47  60  78]
 [100  90  65 ...  80 172  85]
 [ 96  36 202 ... 107 106 113]
 ...
 [140 125 155 ...  83  60  59]
 [168 101 147 ...  92  84  83]
 [137 143 182 ...  55  70  98]]"	321.64966308225905	355.2739726027397
33	32	1	3	3	P101	Circle(xy=(216, 258), radius=16.2)	1338756	0.42307692307692335	Rectangle(xy=(184.5, 229.5), width=67, height=59, angle=0)	0.8021712907117008	"[[115 115 108 ...  60  53 111]
 [ 83 102 111 ...  92  63  68]
 [ 89 126  83 ...  46  63 114]
 ...
 [ 64  63  52 ...  86  46  71]
 [ 77 117  65 ...  52  72  62]
 [ 91  88  38 ...  30 113  62]]"	997.1201847324966	1006.546441495778
34	33	1	3	4	P102	Circle(xy=(285, 255), radius=16.2)	37692306	0.5769230769230771	Rectangle(xy=(252.5, 229.5), width=67, height=59, angle=0)	9.609167671893848	"[[ 73  94  96 ... 124  86  56]
 [206 141  98 ...  80  88 101]
 [228 140  54 ... 123  69 123]
 ...
 [ 60  44  39 ...  89  70  47]
 [ 51  86  44 ...  62  86 113]
 [ 37 100  43 ...  72 110  59]]"	27450.87832098081	24725.962605548855
35	34	1	3	5	P103	Circle(xy=(352, 259), radius=14.4)	10112595	0.3750000000000001	Rectangle(xy=(319.5, 228.5), width=67, height=59, angle=0)	6.19634703196347	"[[ 92 107  86 ... 112  75 116]
 [ 72  70 111 ...  90 114 102]
 [128  87  99 ... 168  72 200]
 ...
 [ 71  72 103 ...  76 102  89]
 [ 72 131  71 ... 142  99  84]
 [ 78  80  55 ...  80 100  90]]"	20643.533679266206	12864.401826484018
36	35	1	3	6	LF-0.1	Circle(xy=(416, 260), radius=9)	461674	0.75	Rectangle(xy=(386.5, 228.5), width=67, height=59, angle=0)	2.2529644268774702	"[[ 98 102 100 ...  66  48  97]
 [ 68  82 104 ...  66  77  72]
 [ 49  54  84 ...  89  75  52]
 ...
 [120  83 132 ... 123  49 130]
 [107  84 237 ...  65  61  73]
 [ 66  98  95 ...  83  84 101]]"	471.54165192871733	378.4664031620553
37	36	1	3	7	P104	Circle(xy=(489, 258), radius=16.2)	599994	0.45192307692307726	Rectangle(xy=(454.5, 228.5), width=67, height=59, angle=0)	0.5392038600723763	"[[154  71  87 ...  35  61  58]
 [ 94  98  88 ...  86  63 100]
 [ 86  97 111 ...  76  62  71]
 ...
 [102 104 125 ...  81  72  61]
 [ 78  99 113 ...  49  81  92]
 [ 66 187 113 ... 108  76  62]]"	468.6474281491519	279.270205066345
38	37	1	3	8	P105	Circle(xy=(557, 257), radius=10.8)	469665	0.7638888888888881	Rectangle(xy=(521.5, 228.5), width=67, height=59, angle=0)	0.038356164383561646	"[[ 61  84 136 ...  84  93  87]
 [ 42 202  97 ...  52  58  73]
 [ 87  70 120 ... 138  96  67]
 ...
 [101 195  92 ... 112 102  93]
 [ 66  53  45 ...  70  66 105]
 [ 56  57  64 ...  78  60  97]]"	127.34360602370673	151.75342465753425
39	38	1	3	9	P106	Circle(xy=(623, 260), radius=10.8)	640931	0.5416666666666666	Rectangle(xy=(588.5, 227.5), width=67, height=59, angle=0)	0.4520547945205479	"[[ 90  43 146 ... 153 100 129]
 [ 79  89  89 ...  62  94  80]
 [274  87 135 ...  97  68  92]
 ...
 [ 95 103 116 ...  66  62 115]
 [ 84  79  92 ... 101  87  50]
 [ 65 145  97 ... 116  86  77]]"	558.1450197383609	632.6904109589041
40	39	1	3	10	P007	Circle(xy=(686, 258), radius=10.8)	374165	0.6527777777777773	Rectangle(xy=(655.5, 227.5), width=67, height=59, angle=0)	0.038356164383561646	"[[135  88 424 ...  56  68  69]
 [101 540 580 ...  85  87  70]
 [ 85 157 144 ...  38 141  61]
 ...
 [ 57  64  76 ... 102  64  65]
 [ 87  75  93 ... 121  72  69]
 [ 60  62 116 ...  91  97  55]]"	111.50619251935409	113.14520547945206
41	40	1	3	11	P008	Circle(xy=(758, 261), radius=18)	554229	0.5000000000000007	Rectangle(xy=(723.5, 227.5), width=67, height=59, angle=0)	0.05550049554013875	"[[ 49 110  83 ...  76  81  86]
 [ 87 104  43 ...  76  55  58]
 [ 30  95  93 ... 100  63  90]
 ...
 [ 80  49  64 ...  63  80  81]
 [ 84  92 112 ...  83 100  77]
 [101  75  77 ...  53  91  63]]"	312.9961435744506	234.70664023785926
42	41	1	3	12	P009	Circle(xy=(824, 255), radius=14.4)	602414	0.4479166666666669	Rectangle(xy=(790.5, 226.5), width=67, height=59, angle=0)	0.1354642313546423	"[[133  48  38 ...  50  70  68]
 [ 64  63  66 ...  41  95  71]
 [ 59 331  77 ...  58  54  50]
 ...
 [ 54  82  71 ...  87  41 279]
 [ 92 100  51 ...  75 112  75]
 [ 78  67  53 ...  77  56  57]]"	631.934543178848	295.0319634703196
43	42	1	3	13	P010	Circle(xy=(893, 259), radius=18)	1294515	0.5416666666666672	Rectangle(xy=(857.5, 226.5), width=67, height=59, angle=0)	0.24083250743310208	"[[ 86 109  72 ...  79  89  52]
 [ 40  86  53 ...  75 101  55]
 [ 57  81  40 ...  69  40  44]
 ...
 [115  90  58 ...  73  64  75]
 [143  68  83 ...  87  81  43]
 [ 89  74  89 ...  45  73  63]]"	749.6002554512064	856.619425173439
44	43	1	3	14	P012	Circle(xy=(956, 259), radius=14.4)	1045652	0.4479166666666669	Rectangle(xy=(925.5, 226.5), width=67, height=59, angle=0)	0.0776255707762557	"[[60 83 55 ... 94 83 74]
 [41 55 44 ... 51 57 62]
 [46 65 48 ... 43 49 44]
 ...
 [62 64 29 ... 86 48 90]
 [49 35 45 ... 67 44 59]
 [40 99 66 ... 79 56 39]]"	658.8777956725897	669.1704718417047
45	44	1	3	15	P013	Circle(xy=(1025, 256), radius=12.6)	2489418	0.4545454545454543	Rectangle(xy=(992.5, 226.5), width=67, height=59, angle=0)	0.0	"[[129  64  82 ... 106  63  79]
 [ 68  87  74 ...  51 196 324]
 [ 94 638  86 ... 126 212  53]
 ...
 [ 93  64  62 ...  60 119 412]
 [ 67  89  73 ...  97 734 300]
 [ 21  54  69 ...  74  85 102]]"	372.72486512613636	330.20523138833
46	45	1	4	1	Nenad	Circle(xy=(80, 318), radius=18)	5990692	0.675	Rectangle(xy=(50.5, 289.5), width=67, height=59, angle=0)	6.354806739345887	"[[ 75  69  61 ...  74  61 107]
 [116  80  60 ...  94 160 121]
 [ 53  57  79 ...  94  76 142]
 ...
 [114  59  96 ...  78  58  65]
 [109  68  68 ...  95 108 163]
 [207 162 110 ...  93  81  81]]"	8555.025601372407	5124.913776015857
47	46	1	4	2	LF-0.1	Circle(xy=(148, 317), radius=10.8)	574626	0.6249999999999997	Rectangle(xy=(117.5, 289.5), width=67, height=59, angle=0)	1.5232876712328767	"[[133 154 203 ...  95  71  86]
 [158 174  97 ...  59  77  72]
 [ 80  83 132 ...  75  82  80]
 ...
 [ 94  78 170 ...  94 111  93]
 [157  86  82 ... 117  90  75]
 [ 90  68  90 ... 107  76 132]]"	301.8186323200369	377.1315068493151
48	47	1	4	3	P043	Circle(xy=(215, 317), radius=19.8)	4373514	0.484375	Rectangle(xy=(185.5, 289.5), width=67, height=59, angle=0)	2.1399511798209927	"[[ 81  63  64 ...  90  39  62]
 [ 49 134  77 ...  63  84  74]
 [160  99 126 ...  31  41  68]
 ...
 [ 79  52  83 ...  57  76 103]
 [111  73  73 ... 102  69  85]
 [112  42  74 ...  62  90  80]]"	7888.720859314479	3274.912123677787
49	48	1	4	4	P044	Circle(xy=(290.5, 322.5), radius=18)	295959	0.0	Rectangle(xy=(252.5, 288.5), width=67, height=59, angle=0)	0.00980392156862745	"[[ 81  73  71 ...  71  83 107]
 [ 95  91  52 ...  78  67  85]
 [ 75  52  86 ...  71  73  89]
 ...
 [ 83  81  54 ...  89  50  58]
 [ 60  65  51 ...  71 115  65]
 [ 58 127  60 ...  84 103 105]]"	165.9969407771312	74.11274509803921
50	49	1	4	5	P045.3	Circle(xy=(357.5, 322.5), radius=18)	336475	0.0	Rectangle(xy=(319.5, 288.5), width=67, height=59, angle=0)	0.012745098039215686	"[[100  85  98 ...  80 109  95]
 [ 86  43  79 ... 112 139  66]
 [ 90  60  60 ... 131 198 652]
 ...
 [ 52 119  82 ...  41 167  58]
 [ 73  89  66 ... 100  86  74]
 [ 92  57  85 ...  33  96  80]]"	142.23360704316886	85.84019607843138
51	50	1	4	6	P047	Circle(xy=(430, 336), radius=9)	322931	0.15625	Rectangle(xy=(386.5, 288.5), width=67, height=59, angle=0)	0.011857707509881422	"[[ 83  76  82 ...  76 328 111]
 [ 58  84  98 ... 202  57 112]
 [ 75  86  50 ...  66  79 146]
 ...
 [ 66  59  73 ...  61  64  67]
 [125 121  75 ...  44  61  58]
 [ 63  74 108 ...  56  55  72]]"	47.32651803663676	84.4901185770751
52	51	1	4	7	P048	Circle(xy=(475, 307), radius=9)	311665	0.15625	Rectangle(xy=(454.5, 287.5), width=67, height=59, angle=0)	0.03162055335968379	"[[130 130 119 ...  70  59 104]
 [ 69 181 139 ...  36  53 128]
 [110  64  81 ... 122  67  70]
 ...
 [ 67 109  75 ...  77 118 127]
 [ 99 101  61 ...  86 108  97]
 [123 100  71 ... 101  79 104]]"	30.095236461388545	74.00790513833992
53	52	1	4	8	P050	Circle(xy=(556, 321), radius=18)	407628	0.5166666666666673	Rectangle(xy=(521.5, 287.5), width=67, height=59, angle=0)	0.27254707631318137	"[[ 84 107 143 ...  70  91 109]
 [ 73 109  83 ...  93  93  86]
 [ 80  84  75 ...  67  45 145]
 ...
 [ 73  86  83 ...  79  59  46]
 [ 91  79 102 ...  56  67 105]
 [136  62  77 ...  47 126  57]]"	166.30599116433774	172.6422200198216
54	53	1	4	9	P052	Circle(xy=(619, 320), radius=18)	916056	0.7416666666666665	Rectangle(xy=(588.5, 287.5), width=67, height=59, angle=0)	0.06838453914767097	"[[109 118 107 ...  72  80  75]
 [ 83 119 117 ...  67 129  68]
 [135 118 121 ...  71  53 103]
 ...
 [ 61  73  96 ...  95 102  76]
 [106  57  92 ...  81 134 100]
 [ 69  98 112 ... 121  74 108]]"	710.3299907023547	411.4093161546085
55	54	1	4	10	P054	Circle(xy=(686, 317), radius=14.4)	362163	0.7187499999999996	Rectangle(xy=(656.5, 287.5), width=67, height=59, angle=0)	0.0228310502283105	"[[ 67 116  68 ...  53  64 108]
 [ 91 112  76 ...  79 135  93]
 [ 69  64  59 ...  78 106  63]
 ...
 [ 79  43  67 ... 101  75  78]
 [ 92  55  83 ... 123  81  77]
 [ 91 101  94 ...  89  80  90]]"	158.28351561763407	163.24657534246575
56	55	1	4	11	P055	Circle(xy=(755, 318), radius=16.2)	12210182	0.5000000000000004	Rectangle(xy=(723.5, 286.5), width=67, height=59, angle=0)	3.640530759951749	"[[ 59  71  97 ...  57  60  79]
 [ 70 127  71 ... 158 219  50]
 [ 54  71  87 ...  68 103  50]
 ...
 [ 86  85  61 ...  70  95 113]
 [ 95  36  65 ... 120  49 132]
 [ 91  69  76 ...  80  55  98]]"	15125.495707049216	13237.752714113389
57	56	1	4	12	P056	Circle(xy=(823, 315), radius=16.2)	7962816	0.7115384615384612	Rectangle(xy=(790.5, 286.5), width=67, height=59, angle=0)	2.3522316043425815	"[[ 72  96  50 ...  52 113  73]
 [ 35  95  87 ...  91  51  70]
 [ 71  83  73 ...  94  79 112]
 ...
 [107 103  90 ...  56  97 166]
 [109 107  87 ... 104 136  87]
 [118 152 102 ... 123  47 104]]"	12289.984723854504	7483.155609167672
58	57	1	4	13	P057	Circle(xy=(891, 316), radius=18)	603527	0.41666666666666713	Rectangle(xy=(857.5, 286.5), width=67, height=59, angle=0)	0.09514370664023786	"[[ 78 165 101 ...  27  55  64]
 [141  97 126 ...  56  53  49]
 [168 104  94 ...  50  47  69]
 ...
 [193  85  93 ...  59  63 124]
 [139 153  94 ...  44  34  50]
 [ 60  88  98 ...  45  71  69]]"	888.3687439729782	291.15262636273536
59	58	1	4	14	P059	Circle(xy=(962, 319), radius=18)	43551557	0.41666666666666713	Rectangle(xy=(925.5, 285.5), width=67, height=59, angle=0)	8.919722497522299	"[[ 53  61  67 ...  59  45  75]
 [ 52  66  58 ... 115  80  59]
 [ 80  80  76 ...  66  35  45]
 ...
 [ 35  67  50 ...  35  35  78]
 [ 80  85  53 ...  70  44  58]
 [ 53  75  51 ...  58  58  37]]"	28091.327946494963	42226.38850346878
60	59	1	4	15	P060	Circle(xy=(1025, 315), radius=9)	796856	0.484375	Rectangle(xy=(992.5, 285.5), width=67, height=59, angle=0)	0.03162055335968379	"[[ 30  41  29 ...  53  86 697]
 [613 114  51 ...  91  70 148]
 [ 45  44  55 ...  51  45 107]
 ...
 [ 63  71  33 ...  54  37  50]
 [ 71  37  47 ...  58  38  44]
 [ 53  62  61 ...  43  74  38]]"	83.25909628476532	99.71541501976284
61	60	1	5	1	P061	Circle(xy=(82, 373), radius=10.8)	363865	0.6111111111111108	Rectangle(xy=(50.5, 349.5), width=67, height=59, angle=0)	0.07397260273972603	"[[ 49  88 159 ...  90  61  92]
 [ 86 115  81 ... 119  88 103]
 [ 72 108  82 ... 108  86  62]
 ...
 [ 93 114  61 ...  73 104  67]
 [ 68  62  91 ...  53  40 108]
 [ 65  82  51 ...  72 135 233]]"	140.08176086138909	128.2
