ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(80, 122), radius=9)	1788740	0.328125	Rectangle(xy=(59.5, 84.5), width=67, height=59, angle=0)	0.0	"[[ 184  599  311 ...  204  230  260]
 [ 186  218  457 ...  657  168  546]
 [ 197  173  166 ...  178  168  261]
 ...
 [ 466  177  217 ...  227  215  111]
 [ 112  151  217 ...   82  101  114]
 [ 142  209 1068 ...  130  290   85]]"	1649.5181055584787	634.4743083003953
2	1	1	1	2	LF-0.05	Circle(xy=(142, 124), radius=9)	1851708	0.171875	Rectangle(xy=(126.5, 84.5), width=67, height=59, angle=0)	0.0	"[[156 144 138 ... 169 174 123]
 [331 169 193 ... 408 258 196]
 [232 264 126 ... 522 152 240]
 ...
 [108 190 128 ... 119 171 119]
 [502  84 183 ... 277 201 212]
 [143 124 306 ... 981 170 860]]"	549.7357814375389	489.8181818181818
3	2	1	1	3	LF-0.05	Circle(xy=(212, 124), radius=9)	1180764	0.3125	Rectangle(xy=(193.5, 84.5), width=67, height=59, angle=0)	0.0	"[[  221   132   142 ...   173   214   295]
 [   81   139   136 ...   268   761   398]
 [  146   638   151 ...   298   565  1640]
 ...
 [  200   234   148 ...   126   138   193]
 [  216   209 14799 ...   162   104   158]
 [  139   271   428 ...   131   232   760]]"	920.2763191824097	336.5849802371541
4	3	1	1	4	LF-0.05	Circle(xy=(285, 122), radius=9)	994237	0.453125	Rectangle(xy=(260.5, 84.5), width=67, height=59, angle=0)	0.0	"[[156 263 247 ... 293 176 216]
 [299 285 268 ... 515 267 266]
 [327 274 223 ... 322 459 393]
 ...
 [152 114 154 ... 140 322 816]
 [149 187 111 ... 206 208 234]
 [166 132 123 ... 259 243 234]]"	89.48240784577568	171.4505928853755
5	4	1	1	5	LF-0.05	Circle(xy=(350, 123), radius=9)	1034137	0.328125	Rectangle(xy=(328.5, 84.5), width=67, height=59, angle=0)	0.04743083003952569	"[[ 389  220 1565 ...  258  266  279]
 [ 189  258  281 ...  211  191  171]
 [ 247  824  148 ...  193  237  272]
 ...
 [ 346  228  275 ...  194  202  250]
 [ 408  171  409 ...  293  217 1442]
 [ 152  160  193 ...  207  127  274]]"	269.5980684838203	267.0632411067194
6	5	1	1	6	LF-0.05	Circle(xy=(413, 121), radius=9)	1100700	0.328125	Rectangle(xy=(395.5, 84.5), width=67, height=59, angle=0)	0.0	"[[143 337 169 ... 267 188 255]
 [195 169 337 ... 239 412 372]
 [256 201 173 ... 212 301 294]
 ...
 [175 208 194 ... 190 174 295]
 [192 151 220 ... 328 201 302]
 [139 202 235 ... 393 508 247]]"	71.00491298153604	232.19367588932806
7	6	1	1	7	LF-0.05	Circle(xy=(500.5, 118.5), radius=18)	1227126	0.0	Rectangle(xy=(462.5, 84.5), width=67, height=59, angle=0)	0.27450980392156865	"[[274 234 202 ... 722 132 241]
 [244 230 188 ... 229 476 327]
 [399 287 377 ... 395 380 224]
 ...
 [205 177 184 ... 187 107 157]
 [297 168 169 ... 207 134 135]
 [231 285 158 ... 172 119 110]]"	253.1814875522641	294.34019607843135
8	7	1	1	8	LF-0.05	Circle(xy=(553, 121), radius=9)	919798	0.578125	Rectangle(xy=(530.5, 84.5), width=67, height=59, angle=0)	0.0	"[[124 158 249 ... 347 282 264]
 [745 271 270 ... 408 396 247]
 [244 229 239 ... 258 180 325]
 ...
 [194 278 201 ... 136  56 102]
 [150 188 169 ...  73  81 104]
 [167 215 130 ...  93 134 103]]"	93.49588833454297	178.54545454545453
9	8	1	1	9	LF-0.05	Circle(xy=(617, 119), radius=9)	692057	0.40625	Rectangle(xy=(597.5, 84.5), width=67, height=59, angle=0)	0.0	"[[180 226 269 ... 203 185 130]
 [161 180 126 ... 109 246 229]
 [226 423 224 ...  81 137 250]
 ...
 [131  44 118 ... 340  86 168]
 [124 111 125 ... 137 139 291]
 [119 176 107 ...  78  72 176]]"	71.32602779007082	174.70355731225297
10	9	1	1	10	LF-0.05	Circle(xy=(682, 118), radius=9)	810262	0.390625	Rectangle(xy=(664.5, 84.5), width=67, height=59, angle=0)	0.0	"[[172 197 413 ... 240 246 175]
 [168  83 120 ... 168 222 274]
 [603 174 337 ... 257 257 238]
 ...
 [423 255 235 ... 101 211 173]
 [270 240 196 ... 159 172 154]
 [216 221 207 ... 173 164 241]]"	51.70424336444782	201.72727272727272
11	10	1	1	11		Circle(xy=(769.5, 118.5), radius=18)	717885	0.0	Rectangle(xy=(731.5, 84.5), width=67, height=59, angle=0)	0.0	"[[276 217 132 ... 301 253 271]
 [249 233 138 ... 236 285 247]
 [205 196 189 ... 228 246 264]
 ...
 [ 94 111 161 ... 103  97  63]
 [120  96 158 ...  71  59 127]
 [140 153 176 ... 109 125  59]]"	59.3675269199851	168.3294117647059
12	11	1	1	12		Circle(xy=(834, 99), radius=9)	413223	0.171875	Rectangle(xy=(799.5, 84.5), width=67, height=59, angle=0)	0.0	"[[192 188 161 ...  43  93  65]
 [155 195 200 ...  60  60  49]
 [217 209 114 ...  92 155  67]
 ...
 [ 92 112 156 ...  86  90  75]
 [ 63  96  60 ... 136  83 126]
 [121 120  92 ... 125 121 105]]"	30.733063249691288	98.93280632411067
13	12	1	1	13		Circle(xy=(904.5, 118.5), radius=18)	415400	0.0	Rectangle(xy=(866.5, 84.5), width=67, height=59, angle=0)	0.000980392156862745	"[[ 74 131  96 ...  95  85  64]
 [ 59  58 137 ...  70  78  62]
 [ 48  64 114 ...  59  77  88]
 ...
 [ 60  87 140 ...  94  66  92]
 [102 110  98 ...  84  38  49]
 [ 93  55 126 ...  81  87 119]]"	60.290843996893486	98.27549019607844
14	13	1	1	14		Circle(xy=(971.5, 118.5), radius=18)	486457	0.0	Rectangle(xy=(933.5, 84.5), width=67, height=59, angle=0)	0.000980392156862745	"[[109  98  77 ...  88 280 101]
 [ 63  71  80 ... 111 111 295]
 [ 89  73 120 ...  97 254 116]
 ...
 [105  91  72 ...  46 108 133]
 [ 87 137 100 ... 106 104  79]
 [100 126 106 ...  88  60 101]]"	174.76821311403035	127.92254901960784
15	14	1	1	15		Circle(xy=(1040, 119), radius=9)	463015	0.203125	Rectangle(xy=(1001.5, 84.5), width=67, height=59, angle=0)	0.0	"[[ 55 148 116 ...  60 168 218]
 [ 52  64  86 ...  70  75 111]
 [ 70 101  96 ... 124 122  51]
 ...
 [ 61  69  42 ...  49  84  73]
 [ 71 104  80 ...  96  97  89]
 [ 86  89 112 ... 240 120  63]]"	79.35887508658303	112.26482213438736
16	15	1	2	1	P080	Circle(xy=(96.5, 177.5), radius=18)	2251885	0.0	Rectangle(xy=(58.5, 143.5), width=67, height=59, angle=0)	0.5186274509803922	"[[  149   107   243 ...   392   212   101]
 [  183   157   119 ...   379 17779   545]
 [  125   111   229 ...  1306   200   130]
 ...
 [  329   562  2209 ...   198   137   285]
 [  179  4273  4960 ...   123   295   228]
 [  223  1786   221 ...   181   213    93]]"	2085.6583243741857	749.3598039215686
17	16	1	2	2	P081	Circle(xy=(141, 176), radius=18)	2588774	0.2833333333333334	Rectangle(xy=(126.5, 143.5), width=67, height=59, angle=0)	0.1489795918367347	"[[104  92 438 ... 425 144 157]
 [188 657 280 ... 704  97 134]
 [ 88 210 369 ... 114 169 217]
 ...
 [134 202 187 ... 157  97 129]
 [179  92 156 ... 153 192 153]
 [349 133  98 ... 179 183 145]]"	1450.8245593663626	728.5316326530613
18	17	1	2	3	P082	Circle(xy=(215, 183), radius=16.2)	4850160	0.4615384615384619	Rectangle(xy=(193.5, 143.5), width=67, height=59, angle=0)	0.18335343787696018	"[[163 185 389 ... 167 149 134]
 [145 343 560 ... 162 185 173]
 [176 124 137 ... 362 217 132]
 ...
 [134 572  86 ... 319 317 176]
 [ 73  79  62 ... 204 166 136]
 [157 152  80 ... 341 132 150]]"	3289.268198003286	1576.1109770808202
19	18	1	2	4	P083	Circle(xy=(278, 186), radius=9)	1299376	0.15625	Rectangle(xy=(260.5, 143.5), width=67, height=59, angle=0)	0.015810276679841896	"[[250 140 214 ... 210 249 196]
 [801 202 228 ... 175 178 231]
 [187 232 199 ... 141 189 217]
 ...
 [116 153 140 ... 228 172 209]
 [105 212 100 ... 129 169 127]
 [171 155 173 ... 224 199 164]]"	1137.9276828357883	398.3715415019763
20	19	1	2	5	P084	Circle(xy=(351, 179), radius=16.2)	2144643	0.7692307692307687	Rectangle(xy=(328.5, 143.5), width=67, height=59, angle=0)	0.4330518697225573	"[[181 270 248 ... 421 246 228]
 [248 182 294 ... 186 184 174]
 [223 190 350 ... 202 163 236]
 ...
 [113  97 115 ... 201 143 214]
 [147 136 107 ... 113 150 105]
 [131 256 126 ... 180 151 123]]"	1311.6230457598124	699.9203860072377
21	20	1	2	6	P086	Circle(xy=(433.5, 177.5), radius=18)	825691	0.0	Rectangle(xy=(395.5, 143.5), width=67, height=59, angle=0)	0.00980392156862745	"[[107 207 161 ... 346 328 311]
 [ 98 170 132 ... 241 226 226]
 [191 144 163 ... 340 252 192]
 ...
 [226 111 220 ... 184 152 160]
 [163 146  96 ... 140 187 117]
 [120 150 124 ... 244 188 163]]"	320.61437214317095	236.27450980392157
22	21	1	2	7	P088	Circle(xy=(483, 173), radius=19.8)	1186708	0.40625	Rectangle(xy=(462.5, 143.5), width=67, height=59, angle=0)	0.36208299430431246	"[[ 303  246  218 ... 1545  435  219]
 [ 203  258  212 ...  263  162  124]
 [ 191  189  139 ...  191  171   92]
 ...
 [ 218  176  143 ...  184  192  138]
 [ 148  194  212 ...  136  197  148]
 [ 228  221  196 ...  142  146  193]]"	260.823863093844	374.9080553295362
23	22	1	2	8	P089	Circle(xy=(557, 176), radius=19.8)	1985698	0.53125	Rectangle(xy=(529.5, 143.5), width=67, height=59, angle=0)	2.7485760781122863	"[[239 130 227 ... 119 111  88]
 [192 169 169 ...  66 125  72]
 [ 98 209 182 ... 111  83  46]
 ...
 [162 147 166 ... 220 213 124]
 [210 136 157 ... 133 105 121]
 [151 189 226 ... 171 191 168]]"	1882.6879859907513	1006.6013018714402
24	23	1	2	9	P090	Circle(xy=(623, 174), radius=18)	1163985	0.4583333333333339	Rectangle(xy=(597.5, 143.5), width=67, height=59, angle=0)	1.1377601585728443	"[[234 186 150 ...  99  99 195]
 [ 81 239 281 ... 170 118 133]
 [ 94  84 113 ... 101  85 158]
 ...
 [196 220 105 ... 103 112 104]
 [ 75 181  97 ...  98 122 148]
 [181 118 111 ... 140 118 118]]"	503.0553281880126	550.786917740337
25	24	1	2	10	LF-0.1	Circle(xy=(687, 179), radius=14.4)	720815	0.47916666666666696	Rectangle(xy=(664.5, 143.5), width=67, height=59, angle=0)	0.563165905631659	"[[191 179 272 ...  91  93 154]
 [152 169 153 ... 179 229 138]
 [239 217 148 ... 164 161 140]
 ...
 [154 116 199 ... 118 190 156]
 [117 146 159 ...  75 122 115]
 [155 126 185 ... 146 143 149]]"	164.7889980839922	198.01065449010653
26	25	1	2	11	P091	Circle(xy=(752, 176), radius=19.8)	669593	0.421875	Rectangle(xy=(731.5, 143.5), width=67, height=59, angle=0)	0.0016273393002441008	"[[183 176 186 ...  96 114 129]
 [ 83 123 214 ... 149 108 104]
 [131 120 240 ... 113  77 141]
 ...
 [123  98  87 ... 142 206  83]
 [ 94 138 108 ...  82  71  81]
 [121 125  60 ... 122  84  51]]"	429.0998043763006	215.49145646867373
27	26	1	2	12	P094	Circle(xy=(825, 174), radius=18)	19084170	0.5333333333333339	Rectangle(xy=(799.5, 143.5), width=67, height=59, angle=0)	2.6838453914767095	"[[143 141  71 ...  81  99 120]
 [ 75 146 147 ...  72  80 133]
 [106  97 190 ... 110  64  85]
 ...
 [146 133 118 ... 130  95  68]
 [113 131 141 ...  77 142  77]
 [ 89 199 116 ... 112 100 101]]"	23853.44723493349	16911.11496531219
28	27	1	2	13	P095	Circle(xy=(890, 176), radius=16.2)	1530364	0.5769230769230771	Rectangle(xy=(866.5, 143.5), width=67, height=59, angle=0)	0.3691194209891435	"[[135  88 123 ...  92 200  98]
 [160 104  63 ...  73 104 123]
 [ 80 105 128 ...  84  52  66]
 ...
 [ 67  65 117 ...  40  55  66]
 [ 79  76  68 ...  63  94  68]
 [ 74 100  79 ...  78  62  54]]"	2691.194654046816	925.0844390832328
29	28	1	2	14	P096	Circle(xy=(961, 175), radius=18)	826736	0.483333333333334	Rectangle(xy=(933.5, 143.5), width=67, height=59, angle=0)	0.09514370664023786	"[[  82  139  128 ...  124   80  124]
 [  92  100  120 ...  112  123  121]
 [ 130  207  124 ...  216  104   51]
 ...
 [  95   97   67 ...  143  187  174]
 [  98   47   81 ... 1415  375  400]
 [ 119   83   99 ...  309  300  477]]"	316.44617383454477	409.02081268582754
30	29	1	2	15	P098	Circle(xy=(1027, 175), radius=16.2)	52699622	0.4423076923076926	Rectangle(xy=(1000.5, 143.5), width=67, height=59, angle=0)	9.844390832328106	"[[ 58  81  52 ... 160 431 235]
 [119  83  80 ...  63 104  72]
 [143 141 107 ...  80 100  58]
 ...
 [ 42  60  77 ...  70  62  70]
 [ 62 101 110 ...  55  67 184]
 [ 84  60  62 ...  60  48  76]]"	25009.155692842396	50173.905910735826
31	30	1	3	1	P099	Circle(xy=(96.5, 237.5), radius=18)	1575303	0.0	Rectangle(xy=(58.5, 203.5), width=67, height=59, angle=0)	0.3156862745098039	"[[ 195  212  750 ...  169  254  200]
 [ 131  160 1212 ...  366  217  190]
 [ 323  125  239 ...  193  149  158]
 ...
 [  94  228  117 ...  180   78  118]
 [ 150  221  523 ...  219  119  194]
 [ 140  286  253 ...  332  143  153]]"	610.8724173473994	459.0225490196078
32	31	1	3	2	P100	Circle(xy=(164.5, 237.5), radius=18)	1429982	0.0	Rectangle(xy=(126.5, 203.5), width=67, height=59, angle=0)	0.22450980392156863	"[[195 245 153 ... 143 119 116]
 [158 122 176 ... 109 300 125]
 [549 169 253 ... 258 118 197]
 ...
 [128 143 177 ... 130 199  95]
 [109 153 140 ... 190  70 113]
 [150 164 120 ...  86 136 156]]"	1005.360000680302	545.8245098039216
33	32	1	3	3	P101	Circle(xy=(218, 240), radius=18)	3773933	0.4416666666666672	Rectangle(xy=(193.5, 203.5), width=67, height=59, angle=0)	1.0991080277502479	"[[105  85 101 ...  91 173 118]
 [120 167 213 ... 137 119 176]
 [ 75  75  81 ...  89 144 205]
 ...
 [109 136  80 ...  84 117  65]
 [103 111  59 ... 101  83 112]
 [134 100 196 ... 169 157 111]]"	2057.162452399441	1603.8731417244796
34	33	1	3	4	P102	Circle(xy=(298.5, 237.5), radius=18)	749421	0.0	Rectangle(xy=(260.5, 203.5), width=67, height=59, angle=0)	0.00392156862745098	"[[4181  297  192 ...  113  116  161]
 [ 154  115  127 ...  181  141  136]
 [ 137  153  199 ...  135  110  195]
 ...
 [ 212  235  163 ...  188   83  115]
 [ 167  146  182 ...  141  151  101]
 [ 140  201  178 ...  140  123  190]]"	173.48094846688167	194.84117647058824
35	34	1	3	5	P103	Circle(xy=(352, 239), radius=18)	5385412	0.508333333333334	Rectangle(xy=(328.5, 203.5), width=67, height=59, angle=0)	0.3676907829534192	"[[175  76  84 ... 209 179 147]
 [ 78 122 152 ... 160 133 118]
 [169  83 153 ... 110 258 191]
 ...
 [153 114 156 ... 334 139  71]
 [102 154 185 ...  84  96  75]
 [ 88 168 160 ...  78 139 120]]"	4424.807329880635	933.3260654112983
36	35	1	3	6	LF-0.1	Circle(xy=(416, 236), radius=12.6)	921694	0.4999999999999997	Rectangle(xy=(395.5, 203.5), width=67, height=59, angle=0)	0.8229376257545271	"[[162 130 177 ... 175 158 196]
 [144 101 122 ... 201 172 137]
 [176 110 155 ... 161 219 180]
 ...
 [139 124  98 ... 179 183 178]
 [113  79  92 ... 194 228 245]
 [100 208 116 ... 188 240 199]]"	206.9745339797039	263.53923541247485
37	36	1	3	7	P104	Circle(xy=(486, 236), radius=18)	2745552	0.6833333333333333	Rectangle(xy=(462.5, 203.5), width=67, height=59, angle=0)	0.7106045589692765	"[[227 243 241 ... 304 245 282]
 [282 276 216 ... 120 269 176]
 [154 158 186 ... 192 210 155]
 ...
 [261 207 286 ... 203 160 218]
 [343 319 253 ... 154 169 227]
 [290 228 434 ... 230 228 222]]"	1043.0767293126962	1162.2973240832507
38	37	1	3	8	P105	Circle(xy=(560, 240), radius=10.8)	863614	0.4444444444444446	Rectangle(xy=(529.5, 203.5), width=67, height=59, angle=0)	0.16986301369863013	"[[243 120 150 ... 104 102 133]
 [204 220 500 ... 132 145 219]
 [138 155 208 ... 192 166  71]
 ...
 [234 259 214 ... 212 133 155]
 [144 199 139 ... 180 220 133]
 [176 201 168 ... 285 197 108]]"	311.0504831172523	329.64931506849314
