ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(92, 59), radius=9)	448799	0.515625	Rectangle(xy=(53.5, 27.5), width=67, height=59, angle=0)	0.541501976284585	"[[ 63  84 115 ...  45  53  75]
 [110  92  59 ...  94  68  75]
 [ 96  42 110 ... 106  90  66]
 ...
 [ 39  77  37 ...  71  93  89]
 [ 69  88  64 ...  50  45 106]
 [ 64  77  88 ...  72 199  77]]"	258.05308397246097	267.798418972332
2	1	1	1	2	LF-0.05	Circle(xy=(157, 58), radius=10.8)	498197	0.513888888888889	Rectangle(xy=(120.5, 26.5), width=67, height=59, angle=0)	0.5917808219178082	"[[ 38  67  79 ...  69 120 116]
 [ 45  99  51 ... 115 128  90]
 [ 74 162  68 ...  80 118 191]
 ...
 [ 85  64  45 ...  69  63  47]
 [ 57 103  44 ... 107  40  85]
 [ 65  54  60 ...  72  27  91]]"	667.4463542012467	390.2958904109589
3	2	1	1	3	LF-0.05	Circle(xy=(224, 62), radius=10.8)	505764	0.5000000000000001	Rectangle(xy=(187.5, 26.5), width=67, height=59, angle=0)	1.3972602739726028	"[[ 98  80  72 ...  58  82  93]
 [ 92  36 117 ...  56  76  66]
 [130  83  68 ...  68  81  90]
 ...
 [ 66  71  81 ...  85  81  98]
 [ 90  77  69 ...  51  54  37]
 [ 53  48 100 ...  57  91  80]]"	347.15403325797746	456.62191780821917
4	3	1	1	4	LF-0.05	Circle(xy=(293, 60), radius=9)	545512	0.625	Rectangle(xy=(254.5, 26.5), width=67, height=59, angle=0)	0.841897233201581	"[[ 49  70  91 ...  44  83  65]
 [115  69  59 ...  69  78  38]
 [ 38  60  52 ...  67  47  79]
 ...
 [ 80  51  87 ...  39  66  38]
 [ 64  65  53 ...  57  62  88]
 [ 45  55 107 ...  42  40  67]]"	401.15560489404305	380.24110671936756
5	4	1	1	5	LF-0.05	Circle(xy=(358, 60), radius=9)	435068	0.796875	Rectangle(xy=(322.5, 26.5), width=67, height=59, angle=0)	1.5019762845849802	"[[ 54  44  50 ...  58  99  77]
 [ 80  65  64 ... 107  58  58]
 [ 56  57  78 ...  82  76  53]
 ...
 [ 47  49  81 ...  54  38  81]
 [ 54  70  88 ...  55  48  73]
 [ 70  58  58 ...  52  91  94]]"	302.85439346293236	445.60869565217394
6	5	1	1	6	LF-0.05	Circle(xy=(423, 59), radius=9)	411881	0.859375	Rectangle(xy=(389.5, 25.5), width=67, height=59, angle=0)	2.0	"[[46 52 42 ... 54 63 80]
 [43 39 37 ... 70 69 46]
 [68 87 51 ... 45 63 68]
 ...
 [71 40 69 ... 34 29 56]
 [32 55 59 ... 51 84 47]
 [46 64 64 ... 66 62 64]]"	317.80607696746904	550.9683794466404
7	6	1	1	7	LF-0.05	Circle(xy=(492, 60), radius=9)	408888	0.5625	Rectangle(xy=(456.5, 25.5), width=67, height=59, angle=0)	1.4268774703557312	"[[ 42  74  76 ...  55  51  69]
 [ 59  98  66 ...  82  68  46]
 [ 47  66  76 ...  78  61 118]
 ...
 [ 67  66  62 ...  59  80  84]
 [ 79  61  43 ...  78  51  58]
 [ 72  59 108 ...  55  83  66]]"	298.57299404587184	443.8300395256917
8	7	1	1	8	LF-0.05	Circle(xy=(562, 60), radius=9)	382684	0.421875	Rectangle(xy=(524.5, 25.5), width=67, height=59, angle=0)	0.8102766798418972	"[[95 54 87 ... 45 71 63]
 [89 77 88 ... 61 88 79]
 [81 67 44 ... 72 91 97]
 ...
 [38 52 60 ... 90 96 41]
 [76 50 92 ... 49 66 56]
 [54 45 59 ... 53 59 90]]"	286.1673492642116	307.5138339920949
9	8	1	1	9	LF-0.05	Circle(xy=(629, 56), radius=9)	377709	0.625	Rectangle(xy=(591.5, 25.5), width=67, height=59, angle=0)	0.5019762845849802	"[[ 83  65  67 ...  67  92  33]
 [ 70  53  43 ...  68  73  55]
 [ 63  77  57 ...  51  71  36]
 ...
 [ 36  80  71 ...  49  76  82]
 [ 78  54  63 ... 188  77 126]
 [ 49  46  52 ...  39  96  81]]"	197.6904806234688	202.0592885375494
10	9	1	1	10	LF-0.05	Circle(xy=(695, 59), radius=9)	396803	0.65625	Rectangle(xy=(658.5, 25.5), width=67, height=59, angle=0)	0.7272727272727273	"[[ 52  63  49 ...  60  68  87]
 [ 27  57  40 ...  71 101  73]
 [ 66  95  63 ...  55  69  66]
 ...
 [ 87 102  65 ...  54  52  58]
 [ 53  97  63 ...  67  58  74]
 [ 72  58  42 ...  53  49  44]]"	187.11609373040326	247.86561264822134
