ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(80, 126), radius=9)	1206038	0.296875	Rectangle(xy=(58.5, 97.5), width=67, height=59, angle=0)	0.5928853754940712	"[[221 137 151 ... 200 163 210]
 [138 200 270 ... 247 222 237]
 [227 208 192 ... 314 310 198]
 ...
 [265 266 629 ... 209  96  94]
 [349 340 387 ... 117 292 101]
 [286 228 304 ... 202 203 117]]"	535.9126481220821	575.6837944664031
2	1	1	1	2	LF-0.05	Circle(xy=(142, 129), radius=9)	554265	0.1875	Rectangle(xy=(125.5, 97.5), width=67, height=59, angle=0)	0.0	"[[206 190 134 ... 206 138 111]
 [192 192 189 ... 154 123 213]
 [200 192 157 ... 105 103  94]
 ...
 [ 98  84  54 ...  57 100  68]
 [ 93  82  58 ...  62 114  66]
 [102  78 100 ...  72 100  79]]"	75.48504384907524	100.28853754940711
3	2	1	1	3	LF-0.05	Circle(xy=(214, 124), radius=9)	1331851	0.265625	Rectangle(xy=(192.5, 97.5), width=67, height=59, angle=0)	0.6442687747035574	"[[ 73  95  94 ... 168 203 272]
 [125  94 132 ... 186 295 217]
 [195  56 107 ... 300 274 133]
 ...
 [176 124 111 ... 120 233  87]
 [147  80 201 ... 127 116 122]
 [100 110 219 ... 193 208 128]]"	588.5655489375131	571.304347826087
4	3	1	1	4	LF-0.05	Circle(xy=(286, 124), radius=9)	3947413	0.28125	Rectangle(xy=(259.5, 97.5), width=67, height=59, angle=0)	0.8774703557312253	"[[ 522  253  199 ... 4237  641  962]
 [1734  637  315 ...  519  621  669]
 [ 289  262  312 ...  348  386 6956]
 ...
 [ 207  183  228 ...  233  166  237]
 [ 178  229  354 ...  124  262  376]
 [ 314  184  345 ...  199  234  592]]"	18437.967794818273	7403.209486166008
5	4	1	1	5	LF-0.05	Circle(xy=(373, 115), radius=14.4)	1958885	0.1979166666666666	Rectangle(xy=(326.5, 97.5), width=67, height=59, angle=0)	0.0547945205479452	"[[268 434 542 ...  82  77 144]
 [473 361 502 ...  92  75  97]
 [416 466 423 ... 213  74 133]
 ...
 [181 150 198 ...  82  90  85]
 [265 185 146 ...  51  65  84]
 [222 181 248 ...  62  90  71]]"	501.0065489247366	405.3089802130898
6	5	1	1	6	LF-0.05	Circle(xy=(418, 130), radius=9)	787068	0.234375	Rectangle(xy=(393.5, 97.5), width=67, height=59, angle=0)	1.023715415019763	"[[  78   74   77 ...   56   45   33]
 [  82   64   86 ...  100   82   64]
 [  90  108   42 ...   34   70   54]
 ...
 [  78   70   78 ...  131  102   78]
 [  67 1464  869 ...   89  138   40]
 [  63  101  697 ...   46   74  119]]"	274.90205919906253	265.5335968379447
7	6	1	1	7	LF-0.05	Circle(xy=(488, 129), radius=9)	945621	0.328125	Rectangle(xy=(460.5, 97.5), width=67, height=59, angle=0)	1.3636363636363635	"[[  44   59   82 ...  733   96   61]
 [  92   61  105 ...  793  147   72]
 [ 365   54   77 ...   68   57  100]
 ...
 [1750 2388  566 ...  142  156  167]
 [ 690 1714  650 ...  130  209  191]
 [6654 1451  841 ...   99  227  193]]"	474.1850245596114	554.8300395256917
8	7	1	1	8	LF-0.05	Circle(xy=(538, 136), radius=9)	2587265	0.25	Rectangle(xy=(528.5, 97.5), width=67, height=59, angle=0)	0.003952569169960474	"[[ 69 139  60 ... 132 112 153]
 [ 38  75 110 ...  82  98 265]
 [ 96 110 114 ...  81 116 114]
 ...
 [260 222 381 ... 294 138  48]
 [236 104 151 ... 253 131  96]
 [102 113 241 ... 166  48  85]]"	821.5466679879145	411.6837944664032
9	8	1	1	9	LF-0.05	Circle(xy=(622, 121), radius=9)	703440	0.296875	Rectangle(xy=(595.5, 97.5), width=67, height=59, angle=0)	0.9367588932806324	"[[ 82  79 106 ...  88  81  66]
 [ 63  77  42 ... 111  79  72]
 [ 67  81  63 ...  63  66  57]
 ...
 [ 75  86  94 ...  85  66  51]
 [ 75  94  66 ...  71  86  76]
 [ 62  58  86 ...  91  59 120]]"	1875.2049868460872	619.9802371541502
10	9	1	1	10	LF-0.05	Circle(xy=(695, 126), radius=9)	965758	0.296875	Rectangle(xy=(662.5, 97.5), width=67, height=59, angle=0)	1.0	"[[ 188  102   87 ...  151  112  147]
 [ 215   37   74 ...  137  139  176]
 [ 244  102   84 ...   75   83  111]
 ...
 [ 118  137  312 ...   88   96  140]
 [ 361 3337  397 ...   90  129   97]
 [ 111  107  339 ...  114  165   95]]"	399.4725661540323	505.2371541501976
