ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(95.5, 86.5), radius=18)	2386373	0.0	Rectangle(xy=(57.5, 52.5), width=67, height=59, angle=0)	0.796078431372549	"[[ 163  160  198 ...  181  180  178]
 [ 166  214  233 ...  131  171  142]
 [ 196  200  204 ...  166  151  168]
 ...
 [ 223  452  207 ...  732 1672  338]
 [ 326  326  550 ...  277  293  311]
 [1032  306  268 ...  218  362  200]]"	3495.3493110012555	721.9235294117647
2	1	1	1	2	LF-0.05	Circle(xy=(162.5, 85.5), radius=18)	1292862	0.0	Rectangle(xy=(124.5, 51.5), width=67, height=59, angle=0)	0.29215686274509806	"[[ 147  155  163 ...  172  163  182]
 [ 155  135  106 ...  276  135  111]
 [ 177  146  446 ...  136  157  184]
 ...
 [ 275 5256 1677 ...  252  166  234]
 [ 219  190  219 ...  193  172  233]
 [ 456  300  254 ...  187  235  426]]"	381.2693982232644	328.7901960784314
3	2	1	1	3	LF-0.05	Circle(xy=(229.5, 85.5), radius=18)	1225445	0.0	Rectangle(xy=(191.5, 51.5), width=67, height=59, angle=0)	0.42254901960784313	"[[  134   146   132 ...    84    98   116]
 [  155   151   227 ...    70   128   126]
 [  187   148   153 ...   146   163   105]
 ...
 [  247   231   188 ...   992   260   354]
 [  217   684  1920 ...   376   528 16138]
 [  281   188   228 ...   191   315  1041]]"	330.23570871319185	318.72843137254904
4	3	1	1	4	LF-0.05	Circle(xy=(290, 81), radius=9)	971005	0.296875	Rectangle(xy=(259.5, 50.5), width=67, height=59, angle=0)	1.4110671936758894	"[[  93   78  135 ...  160  145  167]
 [ 209  114  108 ...  195  144  234]
 [ 186   86   92 ...  146  170  263]
 ...
 [ 534  252  371 ...  486  132  187]
 [1183  350  455 ...  228  152  203]
 [2495 6153 1104 ...  217  221  172]]"	192.30440587205013	389.34387351778656
5	4	1	1	5	LF-0.05	Circle(xy=(358, 87), radius=9)	1017255	0.234375	Rectangle(xy=(326.5, 50.5), width=67, height=59, angle=0)	1.4110671936758894	"[[ 133  274  232 ...  290  186  205]
 [ 834  217  202 ...  187  137  226]
 [ 174  201  237 ...  167  198  212]
 ...
 [ 210  246  210 ...  203  190  177]
 [ 194  134  285 ...  190  197  438]
 [ 124  137  319 ...  269 1516 1589]]"	231.34338452780523	389.1146245059289
6	5	1	1	6	LF-0.05	Circle(xy=(422, 82), radius=9)	1139225	0.40625	Rectangle(xy=(393.5, 49.5), width=67, height=59, angle=0)	0.9881422924901185	"[[ 207  221  205 ...  160  237 1085]
 [ 163  229  122 ...  111  136  167]
 [ 202  170  143 ...  106  157  141]
 ...
 [ 118  204  202 ...  432  394  353]
 [1635 1273  402 ...  286  407  468]
 [ 590  224  576 ...  284  313  349]]"	334.3586674640494	435.7391304347826
7	6	1	1	7	LF-0.05	Circle(xy=(494, 80), radius=9)	1081048	0.28125	Rectangle(xy=(461.5, 49.5), width=67, height=59, angle=0)	1.774703557312253	"[[ 119  155  199 ...  210  172  151]
 [ 175  227  226 ...  127  166  126]
 [ 202  123  155 ...  208  174  196]
 ...
 [ 250  300  329 ...  200  271  164]
 [ 254  172  258 ...  198 1641 1067]
 [ 238  391  669 ...  264  220  260]]"	221.58711620479923	454.6798418972332
8	7	1	1	8	LF-0.05	Circle(xy=(559, 74), radius=9)	1111068	0.28125	Rectangle(xy=(528.5, 49.5), width=67, height=59, angle=0)	0.9881422924901185	"[[ 112  146  130 ...  214  162  131]
 [ 227  160  287 ...  187  103  185]
 [ 212  220  180 ...  211  454  171]
 ...
 [ 420  786  242 ...  361  228  166]
 [2224  485  228 ...  213  269  269]
 [ 464  920 1127 ...  237  325  265]]"	243.67940878820406	348.901185770751
9	8	1	1	9	LF-0.05	Circle(xy=(628, 75), radius=9)	999852	0.296875	Rectangle(xy=(595.5, 48.5), width=67, height=59, angle=0)	0.8735177865612648	"[[ 224  136  158 ...  122  186  120]
 [ 188  109  127 ...  150  237  292]
 [ 211  217  159 ...  215  161  204]
 ...
 [ 343  275  279 ...  213  355  331]
 [ 257  873  288 ...  248  330  271]
 [1083  309  302 ...  264  234  249]]"	234.60127664324474	340.5296442687747
10	9	1	1	10	LF-0.05	Circle(xy=(701.5, 82.5), radius=18)	1101087	0.0	Rectangle(xy=(663.5, 48.5), width=67, height=59, angle=0)	0.24019607843137256	"[[ 197  211  159 ...  129  199  145]
 [ 182  213  166 ...  121  166  160]
 [ 144  276  175 ...  218  128  187]
 ...
 [ 274  312 5598 ...  278  175  188]
 [ 295  256  344 ...  227  336  182]
 [ 333  294  263 ...  299  262  312]]"	2587.367712823962	423.5029411764706
