ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(75, 97), radius=9)	3333706	0.421875	Rectangle(xy=(38.5, 66.5), width=67, height=59, angle=0)	0.043478260869565216	"[[ 49 100 127 ...  86 263 215]
 [ 78  90  96 ...  89  73 104]
 [ 82 149 304 ... 102  86  85]
 ...
 [107 150 230 ...  92  83  55]
 [105  78  72 ... 113  95  62]
 [149 113 106 ... 117  99  71]]"	5107.330089006048	1355.1343873517787
2	1	1	1	2	LF-0.05	Circle(xy=(139, 99), radius=9)	1349816	0.328125	Rectangle(xy=(105.5, 65.5), width=67, height=59, angle=0)	0.44664031620553357	"[[ 92 114  88 ... 312 179 146]
 [ 90 273  73 ...  50  91  67]
 [116 272 291 ... 102  82  85]
 ...
 [314 170  99 ... 109  44  93]
 [216 105 102 ... 133 137  63]
 [122  66 151 ...  95  94  71]]"	1749.3273719119911	1010.2411067193676
3	2	1	1	3	LF-0.05	Circle(xy=(209, 98), radius=9)	4029697	0.3125	Rectangle(xy=(173.5, 65.5), width=67, height=59, angle=0)	0.24110671936758893	"[[   83    74    76 ... 65535  6977  5255]
 [  100    80   101 ... 60261  3579  2610]
 [   68   149    90 ...  5815  2063  2009]
 ...
 [  106   122   140 ...   217   522  1834]
 [  139   151   163 ...   383   261   994]
 [  110   173   259 ...   536   424  1482]]"	3510.063532691503	1426.4624505928855
4	3	1	1	4	LF-0.05	Circle(xy=(273, 98), radius=9)	4443165	0.46875	Rectangle(xy=(241.5, 65.5), width=67, height=59, angle=0)	0.7075098814229249	"[[ 142  212  273 ...  447  408  284]
 [ 172  199  284 ...  246  379  560]
 [ 128  133  159 ...  292  450  410]
 ...
 [6614 6037 2007 ...  108   68  147]
 [5295 3316 5137 ...   90   75  100]
 [7480 4211 1685 ...  145   89 1520]]"	6192.149114607346	2524.8379446640315
5	4	1	1	5	LF-0.05	Circle(xy=(353, 82), radius=9)	6993681	0.34375	Rectangle(xy=(309.5, 65.5), width=67, height=59, angle=0)	0.003952569169960474	"[[ 115  174  116 ...   87   59  137]
 [ 111  185  120 ...  821   91   76]
 [ 213  299  108 ... 1097  110   96]
 ...
 [ 613  453  890 ...   65  112   54]
 [ 466 1184  754 ...  112   57   47]
 [ 433  322  527 ...  106   68   96]]"	295.256311993073	416.79446640316206
6	5	1	1	6	LF-0.05	Circle(xy=(408, 95), radius=9)	1040672	0.609375	Rectangle(xy=(377.5, 65.5), width=67, height=59, angle=0)	0.6086956521739131	"[[ 66 238  78 ... 128  67 119]
 [104 604 136 ...  99 123 127]
 [ 57 159 146 ...  72 100 108]
 ...
 [112  62  57 ...  70  47  74]
 [ 42  81  55 ...  60  51  71]
 [ 44  76  84 ...  83  75 118]]"	355.45070604006094	762.0711462450593
7	6	1	1	7	LF-0.05	Circle(xy=(479, 96), radius=9)	4294807	0.59375	Rectangle(xy=(445.5, 65.5), width=67, height=59, angle=0)	0.38735177865612647	"[[ 87 115 101 ... 297 178 129]
 [ 78  87  96 ... 651 323 322]
 [ 95 123 113 ... 983 287 249]
 ...
 [ 68  54  59 ...  59  71 215]
 [110  64  53 ...  84  67 269]
 [ 84  49  90 ...  63  64 392]]"	3153.9237931215457	1581.3438735177865
8	7	1	1	8	LF-0.05	Circle(xy=(549, 94), radius=9)	8574183	0.515625	Rectangle(xy=(513.5, 65.5), width=67, height=59, angle=0)	0.06719367588932806	"[[ 371  598  211 ...   52   44  129]
 [1175 1416  778 ...   92  110   90]
 [2323 1340  745 ...   73   68   59]
 ...
 [ 176  143  463 ...   71  132   89]
 [ 136  172  567 ...   46  106   68]
 [ 148  145  356 ...  105   89   92]]"	18572.966204266726	7579.525691699605
9	8	1	1	9	LF-0.05	Circle(xy=(612, 96), radius=9)	1723720	0.40625	Rectangle(xy=(581.5, 64.5), width=67, height=59, angle=0)	0.45454545454545453	"[[166  69 148 ...  73  41  52]
 [137 144 113 ...  77  75 102]
 [ 83  83  59 ...  91 113  71]
 ...
 [189 155 183 ... 103  42  82]
 [208  79 215 ...  84  49  56]
 [128 143 147 ... 169  59  77]]"	5654.753637614995	2213.181818181818
10	9	1	1	10	LF-0.05	Circle(xy=(679, 95), radius=9)	2800879	0.546875	Rectangle(xy=(649.5, 64.5), width=67, height=59, angle=0)	0.5098814229249012	"[[  44   55   77 ...  336  314  577]
 [  55   83   29 ...  104  192  170]
 [ 102   47   50 ... 1304  985  501]
 ...
 [ 118  379 7111 ...   92   79   79]
 [  65  142   75 ...   80   94   77]
 [ 124   96   56 ...   94   58   82]]"	9926.882652259905	3765.284584980237
11	10	1	1	11		Circle(xy=(724, 101), radius=9)	1528338	0.1875	Rectangle(xy=(717.5, 64.5), width=67, height=59, angle=0)	0.0	"[[ 52  74  58 ...  52  52  31]
 [ 83  36  54 ...  52  93  83]
 [ 62  90 110 ...  76  49  86]
 ...
 [ 68  39  70 ...  81  75 112]
 [ 72  67  61 ...  55  68  75]
 [ 94  39  93 ...  75  63  55]]"	684.9926795404932	130.1440329218107
12	11	1	1	12		Circle(xy=(823.5, 98.5), radius=18)	362758	0.0	Rectangle(xy=(785.5, 64.5), width=67, height=59, angle=0)	0.0	"[[  64   39   66 ...   68   65  152]
 [  88   71   62 ...   48  441  935]
 [  65   77   51 ...   77   51  106]
 ...
 [  71   59   51 ...   79   43 1998]
 [  85   53   61 ...   73   59   58]
 [ 134   68   57 ...   58   48   53]]"	85.59749856661237	92.26862745098039
13	12	1	1	13		Circle(xy=(891.5, 98.5), radius=18)	574774	0.0	Rectangle(xy=(853.5, 64.5), width=67, height=59, angle=0)	0.0	"[[  58   80   92 ...   68   58   45]
 [  65   65  143 ...   63   33   61]
 [  61  252  128 ...   98   73   79]
 ...
 [  84   75   86 ...  120   82  215]
 [ 197 1143  300 ...  106   80  545]
 [  45  119   79 ...   98  173  146]]"	150.07066743675625	147.13529411764705
14	13	1	1	14		Circle(xy=(943, 81), radius=9)	762049	0.171875	Rectangle(xy=(921.5, 64.5), width=67, height=59, angle=0)	0.0	"[[ 99  67  59 ...  53  89  75]
 [ 65  39  79 ...  61  59  39]
 [ 54  65  49 ...  71 124  78]
 ...
 [536 286 261 ...  97  92 177]
 [ 76  62 164 ...  83  54  95]
 [ 74  63  73 ... 437 304 197]]"	230.46653060302376	200.42687747035572
15	14	1	1	15		Circle(xy=(1034, 79), radius=9)	813592	0.15625	Rectangle(xy=(989.5, 64.5), width=67, height=59, angle=0)	0.0	"[[ 55 103  81 ...  78  40  49]
 [ 54 136  85 ...  58  40  55]
 [ 79  55  99 ...  35  55  65]
 ...
 [ 85  72  81 ...  50  70 139]
 [ 92  70  83 ... 260 286 267]
 [118  60 189 ...  94 104  80]]"	96.02965644998513	138.6324110671937
16	15	1	2	1	P080	Circle(xy=(65, 151), radius=9)	2725172	0.265625	Rectangle(xy=(38.5, 125.5), width=67, height=59, angle=0)	0.007905138339920948	"[[ 77 100  67 ...  59  48 105]
 [ 72  96 209 ...  36  92  69]
 [ 85 121  83 ...  85  89  49]
 ...
 [467 155 101 ...  94  57 140]
 [421 355 114 ... 149 130 129]
 [301 719 114 ... 127  90  98]]"	585.4996583761596	381.4308300395257
17	16	1	2	2	P081	Circle(xy=(141, 153), radius=16.2)	11230324	0.3846153846153848	Rectangle(xy=(106.5, 125.5), width=67, height=59, angle=0)	0.08443908323281062	"[[417 163  50 ...  77  67 163]
 [300 122  77 ... 127 146  77]
 [229  63 119 ... 168 112 132]
 ...
 [115 127  71 ...  48  59  36]
 [ 94 132  76 ...  85  58  43]
 [153 104 120 ...  65  42  82]]"	12216.91982567503	6151.165259348612
18	17	1	2	3	P082	Circle(xy=(208, 155), radius=18)	10019983	0.5250000000000006	Rectangle(xy=(173.5, 125.5), width=67, height=59, angle=0)	0.004955401387512388	"[[ 266  140   94 ...  176  440 1479]
 [ 134  223   72 ...  166  613 2143]
 [ 109  262  147 ...  672  600 1220]
 ...
 [  64   89  102 ...   64  112  105]
 [  91   94   71 ...  133  100   84]
 [  43   82  109 ...  176  133  108]]"	17877.639247942396	7695.098116947473
19	18	1	2	4	P083	Circle(xy=(289, 181), radius=9)	7922057	0.3125	Rectangle(xy=(241.5, 125.5), width=67, height=59, angle=0)	0.0	"[[2597 3923 3640 ...   56   98   77]
 [2326 4777  973 ...  115  152  126]
 [3580 4284 1623 ...   89   94  157]
 ...
 [3649 7025 6197 ...   92   89  117]
 [3194 6199 5914 ...   82   63  101]
 [3358 7834 6048 ...   52   90  128]]"	177.54110796460924	179.62941176470588
20	19	1	2	5	P084	Circle(xy=(347, 151), radius=10.8)	32382515	0.25000000000000006	Rectangle(xy=(309.5, 125.5), width=67, height=59, angle=0)	2.197260273972603	"[[ 430 1611  717 ...   60   61  121]
 [ 431 1303  751 ...   62   68  130]
 [ 321  626  738 ...   58   75  287]
 ...
 [1099 1896 1630 ...   59   43   50]
 [ 867 2526 2109 ...   47   36  103]
 [ 636 1840 1929 ...   58   29  144]]"	25223.233207322228	21622.383561643837
21	20	1	2	6	P086	Circle(xy=(419, 168), radius=9)	1842643	0.21875	Rectangle(xy=(377.5, 124.5), width=67, height=59, angle=0)	0.0	"[[115  74  52 ...  71 111  87]
 [ 38  48  65 ...  94  55  86]
 [117 103  77 ...  36  66  79]
 ...
 [115  61  73 ...  49  39  85]
 [ 68  95  94 ...  86 201  39]
 [152 125  94 ... 229 147  78]]"	9552.491796903563	4223.592885375494
22	21	1	2	7	P088	Circle(xy=(461, 142), radius=9)	2300626	0.265625	Rectangle(xy=(445.5, 124.5), width=67, height=59, angle=0)	0.0	"[[  66   84   73 ...   63  107  160]
 [  68   67   71 ...  218  223  125]
 [  65   61   57 ...   46   41  207]
 ...
 [  79   64  114 ...  225  180  109]
 [  86  116  130 ...  149   94  281]
 [  90 3571  112 ...   83  150  207]]"	59.09948752622131	137.22134387351778
23	22	1	2	8	P089	Circle(xy=(551, 168), radius=12.6)	5242142	0.29545454545454536	Rectangle(xy=(513.5, 124.5), width=67, height=59, angle=0)	0.02012072434607646	"[[ 93 196 200 ...  53  84  83]
 [126 257 191 ... 107  99  41]
 [128 194 348 ...  58  79  63]
 ...
 [101 125 229 ... 128  64  77]
 [189 212 151 ...  83  62  87]
 [351 136  92 ...  63  53  90]]"	1569.6285864098313	422.06438631790746
24	23	1	2	9	P090	Circle(xy=(618, 168), radius=14.4)	2062039	0.3645833333333334	Rectangle(xy=(581.5, 124.5), width=67, height=59, angle=0)	0.0867579908675799	"[[105  68  92 ...  67  54  87]
 [ 66  89 108 ...  80  96  76]
 [131 173  43 ...  77 119 120]
 ...
 [ 47  72 118 ... 102  75  92]
 [ 95  87 143 ...  62 112  99]
 [ 65  84 122 ...  66 436 320]]"	4968.933648397488	1513.62100456621
25	24	1	2	10	LF-0.1	Circle(xy=(677, 158), radius=10.8)	2388298	0.4166666666666668	Rectangle(xy=(649.5, 124.5), width=67, height=59, angle=0)	1.2164383561643837	"[[ 3443 13324  2743 ...    86    41    81]
 [ 7184  3066  2480 ...    64    68    57]
 [ 4353  2219 16855 ...   143    73   113]
 ...
 [   93   108    94 ...   122    76   515]
 [   82   102   129 ...   207    62   399]
 [  113    78   132 ...   129    78   380]]"	7568.059092331754	2167.4821917808217
26	25	1	2	11	P091	Circle(xy=(750, 156), radius=16.2)	1548585	0.5576923076923079	Rectangle(xy=(717.5, 124.5), width=67, height=59, angle=0)	0.0024125452352231603	"[[ 141   90  134 ...   28   46   72]
 [  76   79   80 ...   40   59   82]
 [  94  118   83 ... 2921   61   41]
 ...
 [  78   71   79 ...  431  244  163]
 [  67   51   52 ...  345  458   57]
 [  76   72   81 ...   70   91   72]]"	3434.395873680566	910.9420989143547
27	26	1	2	12	P094	Circle(xy=(817, 159), radius=18)	35418686	0.43333333333333385	Rectangle(xy=(785.5, 124.5), width=67, height=59, angle=0)	5.673934588701685	"[[ 63  36  40 ...  74  71  46]
 [320  92  92 ... 253 363  87]
 [132  75  88 ...  76  60 151]
 ...
 [ 57  67  55 ... 132  54 142]
 [ 48  85  67 ... 104 123  57]
 [ 69  75  78 ...  79  81  38]]"	25589.483415052637	33883.423191278496
28	27	1	2	13	P095	Circle(xy=(884, 157), radius=16.2)	13430395	0.5865384615384617	Rectangle(xy=(853.5, 123.5), width=67, height=59, angle=0)	1.7515078407720144	"[[ 55 271 129 ... 103 139 132]
 [ 60  54  36 ... 138 112  93]
 [ 62  91  88 ...  70  99 111]
 ...
 [ 65  95  63 ...  32  38  68]
 [ 93  91 132 ...  60  37  94]
 [ 81  76  89 ...  80  59  47]]"	17085.42098898548	13542.05548854041
29	28	1	2	14	P096	Circle(xy=(949, 157), radius=18)	1264511	0.39166666666666705	Rectangle(xy=(921.5, 123.5), width=67, height=59, angle=0)	1.5490584737363726	"[[144 129  90 ... 192 150 158]
 [111 124 208 ... 207 210 101]
 [196  89 125 ...  40 157 210]
 ...
 [131  87 109 ... 122  46 101]
 [ 93 118 115 ... 102 149 129]
 [ 94 155  74 ... 218 183 200]]"	2217.3296073673077	468.14767096134784
30	29	1	2	15	P098	Circle(xy=(1021, 155), radius=14.4)	24597438	0.5520833333333335	Rectangle(xy=(989.5, 123.5), width=67, height=59, angle=0)	5.5418569254185694	"[[194 121  52 ... 166 164 271]
 [ 91  70  77 ... 252 273 270]
 [177  62  57 ... 135 172 160]
 ...
 [ 66  89 118 ...  86 138 197]
 [ 90  66  93 ...  94 134 183]
 [280  62 104 ... 173 147 141]]"	17770.606537322306	33745.118721461185
31	30	1	3	1	P099	Circle(xy=(76, 219), radius=14.4)	2653850	0.4479166666666669	Rectangle(xy=(38.5, 185.5), width=67, height=59, angle=0)	5.006088280060883	"[[651 102 155 ... 117  63 132]
 [110 107 187 ... 114  86  98]
 [307  79 106 ...  84 105 177]
 ...
 [130 348 325 ...  63  70  81]
 [145 222 390 ...  56  59  61]
 [ 78 294 317 ...  80 125  94]]"	2745.266210437222	1001.4794520547945
32	31	1	3	2	P100	Circle(xy=(138, 221), radius=10.8)	5743691	0.3750000000000001	Rectangle(xy=(106.5, 185.5), width=67, height=59, angle=0)	1.021917808219178	"[[132 108 130 ...  70  79  88]
 [113 110 121 ...  83  48  99]
 [140  74 117 ...  98  83  83]
 ...
 [ 51 106 242 ...  62 106  90]
 [ 77  77 270 ...  71 102  71]
 [ 77  46 139 ...  66  72 115]]"	17237.327765237133	7702.4301369863015
33	32	1	3	3	P101	Circle(xy=(209, 222), radius=18)	7817707	0.3416666666666669	Rectangle(xy=(174.5, 184.5), width=67, height=59, angle=0)	0.23885034687809711	"[[  67   54   68 ...   67  240 1064]
 [  76   67   63 ...  123  112  361]
 [  66   80   59 ...   79  119 2359]
 ...
 [ 126  124  114 ...   59   70   53]
 [  91   73   70 ...   53   71   57]
 [  60  115   79 ...   52   72   82]]"	16073.728629088711	6884.321110009911
34	33	1	3	4	P102	Circle(xy=(268, 241), radius=9)	11746168	0.296875	Rectangle(xy=(242.5, 184.5), width=67, height=59, angle=0)	0.0	"[[ 5426 19908 22727 ...   115   340  2129]
 [ 6115  5468 14243 ...    99   403   280]
 [ 6582  5934 16669 ...   102   193   137]
 ...
 [ 4518   216   264 ...    80   156   109]
 [ 2661   194   271 ...    72    93    56]
 [ 1372   210   256 ...    55   103    74]]"	390.41967230954606	166.87581699346404
35	34	1	3	5	P103	Circle(xy=(344, 218), radius=9)	8550548	0.171875	Rectangle(xy=(309.5, 184.5), width=67, height=59, angle=0)	0.007905138339920948	"[[5640 1209 1047 ...   50   80  107]
 [1761  698 1837 ...   74   65   59]
 [ 704  566 1576 ...   61   48   72]
 ...
 [ 355  547  465 ...   98   75   66]
 [ 209  738  333 ...   43   38   59]
 [ 236  510  374 ...   58   57   73]]"	19483.319580768562	12318.411067193676
36	35	1	3	6	LF-0.1	Circle(xy=(406, 217), radius=10.8)	1907216	0.4722222222222224	Rectangle(xy=(377.5, 184.5), width=67, height=59, angle=0)	1.5041095890410958	"[[135  85 130 ...  75  36  82]
 [ 91 392  71 ... 143 100  80]
 [104 121  82 ...  97 105  99]
 ...
 [ 67  35  51 ...  62  78  56]
 [ 78  68  60 ...  87  83  74]
 [ 60  60  54 ...  81  45  78]]"	6451.276390188872	2803.6767123287673
37	36	1	3	7	P104	Circle(xy=(481, 216), radius=18)	2364810	0.40833333333333377	Rectangle(xy=(445.5, 184.5), width=67, height=59, angle=0)	0.3022794846382557	"[[ 76  83  68 ... 180 242 117]
 [ 86 105  72 ... 133 149 107]
 [ 74 103  76 ...  87 125 133]
 ...
 [ 57  52  39 ...  69  99  82]
 [ 69  82  41 ...  77  71  72]
 [ 49  55  55 ...  56  76  43]]"	3444.2589414109243	1322.7631318136769
38	37	1	3	8	P105	Circle(xy=(551, 216), radius=9)	8317875	0.53125	Rectangle(xy=(513.5, 184.5), width=67, height=59, angle=0)	0.03162055335968379	"[[136 106 129 ...  78 138  81]
 [480 259 150 ...  53  57  46]
 [211 284 146 ...  61 105  53]
 ...
 [ 65  98  59 ...  45  34  76]
 [ 78  70 116 ...  53  66  66]
 [ 84  98 117 ...  80 128  75]]"	17914.410035272493	10247.316205533596
39	38	1	3	9	P106	Circle(xy=(618, 216), radius=14.4)	1720327	0.9791666666666653	Rectangle(xy=(581.5, 184.5), width=67, height=59, angle=0)	0.2952815829528158	"[[130 133 126 ...  96  83  74]
 [ 58  93 103 ... 107  52  77]
 [171  81  64 ...  66 136  70]
 ...
 [ 77  60  68 ...  57 109  35]
 [ 57  44  95 ...  90  46  40]
 [ 77  71  65 ...  44  53  73]]"	2391.2754971219124	1460.0258751902588
40	39	1	3	10	P007	Circle(xy=(680, 216), radius=16.2)	1923621	0.3076923076923077	Rectangle(xy=(649.5, 183.5), width=67, height=59, angle=0)	0.0	"[[ 291  133  105 ...   68  160  368]
 [2610 3282  252 ...   80  318  215]
 [2807 6435  837 ...  135  343  409]
 ...
 [  64   93   47 ...   71   62  127]
 [  70   89   73 ...   54  104   89]
 [  43   93   78 ...  112  189   84]]"	6052.09801477111	1276.0446320868516
41	40	1	3	11	P008	Circle(xy=(750, 217), radius=18)	2378382	0.5166666666666673	Rectangle(xy=(717.5, 183.5), width=67, height=59, angle=0)	0.01684836471754212	"[[ 85  69  70 ...  78  60  90]
 [ 52 139  62 ...  48  90  45]
 [ 59 128  54 ...  58  68  60]
 ...
 [122  43 124 ...  97 104 132]
 [ 86 105 105 ...  58 395 144]
 [108 105  78 ...  89 716  57]]"	3447.437152108274	899.001982160555
42	41	1	3	12	P009	Circle(xy=(822, 215), radius=12.6)	789210	0.4545454545454543	Rectangle(xy=(785.5, 183.5), width=67, height=59, angle=0)	0.018108651911468814	"[[125 131 128 ... 133 111 248]
 [ 63  67  72 ...  75 124 113]
 [ 67  49  55 ...  63 125 138]
 ...
 [ 59  49  37 ...  73  61  56]
 [ 59  59  57 ...  59  78  43]
 [ 50  73  48 ...  69  74  56]]"	344.3215022331788	333.1046277665996
