ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(103, 141), radius=10.8)	661561	0.2361111111111112	Rectangle(xy=(50.5, 111.5), width=67, height=59, angle=0)	0.0	"[[  41   41   48 ...  214  460  204]
 [  72   49   45 ...   75   72  109]
 [  50   57   74 ...   52   66   77]
 ...
 [  52   65  122 ...   93   58   50]
 [ 109   95   72 ...   72   59   63]
 [  78   44   44 ...   43   48 1918]]"	403.0688366963905	101.8027397260274
2	1	1	1	2	LF-0.05	Circle(xy=(148, 143), radius=9)	794030	0.359375	Rectangle(xy=(117.5, 110.5), width=67, height=59, angle=0)	0.7628458498023716	"[[109  85 104 ...  95  64  89]
 [ 79  56  55 ...  71  89 101]
 [ 39  48  59 ...  67  52  66]
 ...
 [ 50  34 128 ...  47  75  76]
 [ 67  64  88 ... 170 106  65]
 [ 49  57  33 ... 196  74  76]]"	455.07959652418646	435.05928853754943
3	2	1	1	3	LF-0.05	Circle(xy=(220, 147), radius=9)	562103	0.25	Rectangle(xy=(184.5, 110.5), width=67, height=59, angle=0)	0.6798418972332015	"[[102 570  59 ...  51  76  65]
 [105  77  66 ...  66  49  70]
 [ 45  42  98 ...  88  69  62]
 ...
 [538  91  59 ...  72  61  45]
 [ 59  56  83 ...  74  92  51]
 [206  76  49 ...  73  35  89]]"	239.715586227313	313.7351778656126
4	3	1	1	4	LF-0.05	Circle(xy=(289, 146), radius=9)	558368	0.21875	Rectangle(xy=(251.5, 110.5), width=67, height=59, angle=0)	0.5059288537549407	"[[ 79  76 182 ... 115  61  78]
 [ 78  55  33 ...  51  74  53]
 [ 96 344  98 ...  77 102 136]
 ...
 [ 63  44 110 ...  85 124  77]
 [ 79  85  89 ...  63  60  94]
 [119 126 176 ...  77  50  86]]"	370.9637848486901	305.75494071146244
5	4	1	1	5	LF-0.05	Circle(xy=(355, 139), radius=9)	639871	0.28125	Rectangle(xy=(319.5, 109.5), width=67, height=59, angle=0)	0.766798418972332	"[[ 55 103  40 ...  61  39  91]
 [ 53  74  58 ...  72  86  92]
 [ 94  75  86 ...  64  46 157]
 ...
 [131  59  78 ... 105  53  42]
 [ 65 138 326 ...  57  77  89]
 [ 73 124 112 ...  90 287 719]]"	455.1147126924537	427.72332015810275
6	5	1	1	6	LF-0.05	Circle(xy=(419, 142), radius=9)	446339	0.28125	Rectangle(xy=(386.5, 109.5), width=67, height=59, angle=0)	1.0553359683794465	"[[  93   63   56 ...   60   67  106]
 [  76   35   73 ...  119  141  138]
 [  39   45   60 ...   67   76  246]
 ...
 [  42   92 2082 ...  130   76   64]
 [  48   78   69 ...   78   58   51]
 [  54   48   32 ...   72   57   64]]"	508.62042393768434	455.197628458498
7	6	1	1	7	LF-0.05	Circle(xy=(489, 142), radius=9)	444282	0.234375	Rectangle(xy=(453.5, 109.5), width=67, height=59, angle=0)	0.7549407114624506	"[[122  35  81 ...  65  66  58]
 [ 50 104  78 ...  52  62  61]
 [ 51 137 109 ...  50  39  67]
 ...
 [ 74  45  77 ... 120 123  95]
 [ 62  56  51 ...  66 803 154]
 [ 94  70  51 ... 177 114  78]]"	235.38851548493847	315.30434782608694
8	7	1	1	8	LF-0.05	Circle(xy=(560, 141), radius=9)	506444	0.265625	Rectangle(xy=(521.5, 109.5), width=67, height=59, angle=0)	0.5217391304347826	"[[ 61  49  92 ... 129  56 105]
 [ 38  86  74 ...  60 147  61]
 [ 51  64  59 ...  57  70  75]
 ...
 [ 66  77 117 ...  51  42  74]
 [105  42  78 ...  45  40  50]
 [345 129  87 ...  69  52  78]]"	236.8247476494389	227.77470355731225
9	8	1	1	9	LF-0.05	Circle(xy=(625, 142), radius=9)	505715	0.25	Rectangle(xy=(588.5, 108.5), width=67, height=59, angle=0)	0.8063241106719368	"[[ 53  67  45 ...  94 134  49]
 [ 64  60  87 ...  48  88  82]
 [ 58  75  91 ... 128  62  58]
 ...
 [ 96  79  63 ...  71  92 121]
 [104 144  56 ...  67  66 124]
 [118  96 102 ...  65  66 347]]"	233.61448600095463	299.5138339920949
10	9	1	1	10	LF-0.05	Circle(xy=(683, 142), radius=9)	575376	0.25	Rectangle(xy=(655.5, 108.5), width=67, height=59, angle=0)	0.6837944664031621	"[[  90  124  105 ...  554  131   98]
 [  79   53  120 ...   82  121   80]
 [ 106   88   66 ...  126  115  110]
 ...
 [  78   72  143 ...  116   88   85]
 [ 183  747  126 ...   81 1335  119]
 [ 124  176   92 ...   66   80   53]]"	311.02854986446084	287.99209486166006
