ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
11	10	1	1	11		Circle(xy=(760.5, 142.5), radius=18)	259778	0.0	Rectangle(xy=(722.5, 108.5), width=67, height=59, angle=0)	0.000980392156862745	"[[59 89 58 ... 68 43 50]
 [43 70 36 ... 49 39 76]
 [44 51 46 ... 54 67 34]
 ...
 [80 64 78 ... 88 46 53]
 [76 48 52 ... 37 71 46]
 [62 70 40 ... 92 64 75]]"	79.90029693323564	64.4343137254902
12	11	1	1	12		Circle(xy=(828.5, 141.5), radius=18)	217687	0.0	Rectangle(xy=(790.5, 107.5), width=67, height=59, angle=0)	0.00196078431372549	"[[43 47 44 ... 60 43 70]
 [44 38 27 ... 68 49 42]
 [80 58 44 ... 28 55 45]
 ...
 [46 41 58 ... 46 29 35]
 [44 54 41 ... 56 53 38]
 [43 34 59 ... 70 25 70]]"	35.935299239737	54.98137254901961
13	12	1	1	13		Circle(xy=(895.5, 141.5), radius=18)	220780	0.0	Rectangle(xy=(857.5, 107.5), width=67, height=59, angle=0)	0.0	"[[59 54 46 ... 52 30 72]
 [54 56 25 ... 56 43 97]
 [87 57 62 ... 24 57 42]
 ...
 [27 51 66 ... 38 25 44]
 [56 52 83 ... 50 51 68]
 [70 65 41 ... 64 33 40]]"	57.566449735417336	57.569607843137256
14	13	1	1	14		Circle(xy=(962.5, 141.5), radius=18)	286075	0.0	Rectangle(xy=(924.5, 107.5), width=67, height=59, angle=0)	0.0196078431372549	"[[37 52 69 ... 69 33 38]
 [63 39 47 ... 21 59 62]
 [29 48 31 ... 44 47 30]
 ...
 [52 38 80 ... 35 44 36]
 [56 39 31 ... 46 85 59]
 [49 39 50 ... 77 42 52]]"	275.42418404396886	69.48529411764706
15	14	1	1	15		Circle(xy=(1016, 114), radius=9)	279125	0.34375	Rectangle(xy=(992.5, 107.5), width=67, height=59, angle=0)	0.00411522633744856	"[[ 47  43  37 ...  45  39  48]
 [ 38  65  48 ...  46  51  56]
 [ 39  40  29 ...  54  47  43]
 ...
 [ 70  27  35 ...  60  59  63]
 [ 30  60  63 ...  54 114  65]
 [ 69  30  70 ... 104  73  78]]"	78.40293686075373	72.9917695473251
16	15	1	2	1	P080	Circle(xy=(81, 202), radius=9)	513515	0.359375	Rectangle(xy=(50.5, 170.5), width=67, height=59, angle=0)	0.4743083003952569	"[[103  80  66 ...  64  47  59]
 [ 66  70 101 ...  75  47 105]
 [155 213  79 ...  82  42  98]
 ...
 [109  84  70 ... 497  77 101]
 [140  80 115 ...  61  67 102]
 [ 99  70  52 ...  94 102  54]]"	280.92851522128865	205.86166007905138
17	16	1	2	2	P081	Circle(xy=(149, 201), radius=18)	1126280	0.49166666666666736	Rectangle(xy=(117.5, 170.5), width=67, height=59, angle=0)	0.3379583746283449	"[[ 50  48  60 ...  56  88 119]
 [ 91  75 179 ...  50  74  94]
 [ 63 113 113 ... 137  78  70]
 ...
 [ 84  58 134 ...  92  84  91]
 [ 88  95 107 ...  86  75  78]
 [107 117  78 ...  99 107  49]]"	960.9474388576886	618.5133795837463
18	17	1	2	3	P082	Circle(xy=(218, 200), radius=16.2)	1388334	0.5673076923076925	Rectangle(xy=(184.5, 169.5), width=67, height=59, angle=0)	0.13751507840772015	"[[102  65  57 ...  53  91  90]
 [116  81  88 ...  75  48  61]
 [ 68  67  45 ...  70 149  69]
 ...
 [ 41 104  56 ...  64 102  93]
 [ 91  71  84 ...  98  64  86]
 [162  74  76 ...  45  51 112]]"	878.047028002981	873.4041013268999
19	18	1	2	4	P083	Circle(xy=(292, 202), radius=18)	1066046	0.366666666666667	Rectangle(xy=(252.5, 169.5), width=67, height=59, angle=0)	2.159563924677899	"[[ 288 2682   92 ...   62   77   67]
 [  77  121   78 ...   64   62   75]
 [  72   74   81 ...   77   67   61]
 ...
 [  67   74  106 ...   64   58   69]
 [  60   74   92 ...   66   47   61]
 [ 106   86   76 ...   48   84   73]]"	2225.619598996993	619.414271555996
20	19	1	2	5	P084	Circle(xy=(351, 202), radius=14.4)	15272657	0.4687500000000003	Rectangle(xy=(319.5, 169.5), width=67, height=59, angle=0)	12.030441400304413	"[[ 81 108 126 ... 102  53 112]
 [ 56  59 130 ...  74  46  47]
 [ 86  56 102 ...  44  78 106]
 ...
 [116  46  86 ... 104  93  88]
 [ 84 104  87 ...  68  50  67]
 [ 67  69  34 ...  93 109  70]]"	22050.84559439081	21881.88280060883
21	20	1	2	6	P086	Circle(xy=(419, 208), radius=18)	2035262	0.49166666666666736	Rectangle(xy=(386.5, 169.5), width=67, height=59, angle=0)	3.2338949454905848	"[[ 63  56  89 ...  69  49  62]
 [ 65  73  66 ...  44  60  77]
 [132  90 100 ...  99  77  70]
 ...
 [ 86  82  70 ...  61  50  64]
 [ 65  42  92 ...  86  64  75]
 [ 53 100  26 ...  70  59 104]]"	3236.357880560795	1261.0307234886027
22	21	1	2	7	P088	Circle(xy=(488, 204), radius=18)	451992	0.43333333333333385	Rectangle(xy=(453.5, 168.5), width=67, height=59, angle=0)	0.16650148662041625	"[[ 51  53  94 ...  68  70 160]
 [ 78  60  51 ...  73  57  71]
 [ 87 113  72 ...  63  81  73]
 ...
 [ 62  59  65 ...  49  54  58]
 [ 63  70  81 ...  57  63  65]
 [ 77  85  44 ...  26  39  47]]"	713.5548473100827	163.2338949454906
23	22	1	2	8	P089	Circle(xy=(560, 205), radius=18)	646807	0.5500000000000005	Rectangle(xy=(521.5, 168.5), width=67, height=59, angle=0)	1.0148662041625371	"[[ 65  68  89 ...  52  78  62]
 [ 52  54  59 ...  54  76  86]
 [ 68  74  72 ...  67  53  36]
 ...
 [ 66  75  69 ...  64 103 112]
 [ 49  75  37 ...  56  43  50]
 [ 47  38  54 ...  54  53  67]]"	456.1818020115312	394.1258671952428
24	23	1	2	9	P090	Circle(xy=(625, 202), radius=16.2)	384933	0.625	Rectangle(xy=(588.5, 168.5), width=67, height=59, angle=0)	0.255729794933655	"[[ 36  93  57 ... 137  92  58]
 [ 51  81  58 ...  61 103  89]
 [ 55 100  91 ... 163 105  58]
 ...
 [ 58  70  31 ...  60  80  48]
 [ 58  53  75 ...  42  86  62]
 [ 66  85  89 ...  75  58  67]]"	143.85687216808506	181.84439083232812
25	24	1	2	10	LF-0.1	Circle(xy=(690, 207), radius=10.8)	333658	0.48611111111111127	Rectangle(xy=(655.5, 167.5), width=67, height=59, angle=0)	0.7671232876712328	"[[ 51  56  59 ...  70  45  60]
 [ 52  36  86 ...  73  73  67]
 [ 64  80  66 ... 133  56  42]
 ...
 [ 80  75  55 ...  54  90  46]
 [ 65  60 161 ...  62  54  83]
 [ 97  93  40 ...  75  53  71]]"	189.1668306495013	155.24109589041095
26	25	1	2	11	P091	Circle(xy=(760, 204), radius=14.4)	316779	0.5625000000000001	Rectangle(xy=(723.5, 167.5), width=67, height=59, angle=0)	0.0426179604261796	"[[ 61  45  50 ...  63  46  51]
 [ 28  61  66 ...  57  75  60]
 [ 51  70 102 ...  67 349 109]
 ...
 [ 73  36  34 ...  76  70  34]
 [ 85  57  47 ...  42  54  31]
 [ 55  77  53 ...  71  48  92]]"	100.99371984667437	139.58447488584474
27	26	1	2	12	P094	Circle(xy=(831, 205), radius=16.2)	19854704	0.34615384615384626	Rectangle(xy=(790.5, 167.5), width=67, height=59, angle=0)	6.0060313630880575	"[[ 75  34  69 ...  46  59  35]
 [ 52  63  53 ...  48  58  46]
 [ 63  75  42 ...  42  43  40]
 ...
 [ 55  61  59 ... 131  49  42]
 [ 60  76  27 ...  60 107  28]
 [ 82  57  34 ...  48  91  49]]"	19783.52096440271	21532.098914354643
28	27	1	2	13	P095	Circle(xy=(891, 206), radius=16.2)	5267859	0.6153846153846154	Rectangle(xy=(857.5, 167.5), width=67, height=59, angle=0)	3.0591073582629673	"[[ 50  78  37 ...  54  55 110]
 [ 39  36  73 ...  59  45  28]
 [ 59  62 121 ...  82  40  45]
 ...
 [ 51  30  62 ...  56  37  54]
 [ 42  54  55 ...  61  51  53]
 [ 43  34  36 ...  46  38  50]]"	6573.369823385403	4879.699638118214
29	28	1	2	14	P096	Circle(xy=(957, 206), radius=18)	446027	0.5250000000000006	Rectangle(xy=(924.5, 166.5), width=67, height=59, angle=0)	0.07730426164519326	"[[ 53  36  74 ...  71  33  68]
 [ 46  84  34 ...  46  44  44]
 [116  27  65 ...  42  44  45]
 ...
 [ 53  39  28 ...  51  76  39]
 [ 48  42 105 ...  60  55 105]
 [ 63  29  62 ...  39  28  55]]"	519.4924512547306	211.0733399405352
30	29	1	2	15	P098	Circle(xy=(1028, 207), radius=14.4)	3435241	0.5625000000000001	Rectangle(xy=(992.5, 166.5), width=67, height=59, angle=0)	3.34703196347032	"[[ 63  77  59 ...  55  92  54]
 [ 38  41  69 ...  44  45  83]
 [ 50  45  46 ...  34  49  45]
 ...
 [ 84  38  55 ... 103  55  36]
 [ 78  64  66 ...  73 129  70]
 [ 52 167  96 ...  71  85  84]]"	4665.227161693856	3757.9893455098936
31	30	1	3	1	P099	Circle(xy=(85, 264), radius=12.6)	722433	0.44318181818181795	Rectangle(xy=(50.5, 230.5), width=67, height=59, angle=0)	0.9557344064386318	"[[ 82  91  93 ...  59 118  91]
 [ 78 119 115 ... 459 236  57]
 [ 59 154  57 ... 520  82  52]
 ...
 [107  54  47 ...  93  62  78]
 [149 114  74 ...  65  90  85]
 [103 106 110 ...  53 108 102]]"	789.4649396003776	448.0221327967807
32	31	1	3	2	P100	Circle(xy=(151, 264), radius=10.8)	755341	0.513888888888889	Rectangle(xy=(117.5, 229.5), width=67, height=59, angle=0)	0.9232876712328767	"[[110  97  93 ...  94  69  67]
 [ 97  92  93 ...  98 113 134]
 [ 67  80  55 ... 113 158 105]
 ...
 [ 92  40  74 ... 147  83  52]
 [109  87  67 ... 141 151  67]
 [118  67  58 ...  75  70  86]]"	1320.3049153392346	617.5890410958904
33	32	1	3	3	P101	Circle(xy=(217, 263), radius=18)	1188883	0.4583333333333339	Rectangle(xy=(184.5, 229.5), width=67, height=59, angle=0)	0.848364717542121	"[[ 95  64  84 ...  91 205 103]
 [119  75 125 ...  62  42 101]
 [ 75 117 132 ...  53 104  76]
 ...
 [ 96  46  96 ...  42  93  74]
 [ 89  97  72 ...  46  88  32]
 [125 115  63 ...  62  73  78]]"	692.5391886007551	719.9197224975223
34	33	1	3	4	P102	Circle(xy=(287, 264), radius=16.2)	28759329	0.5673076923076925	Rectangle(xy=(252.5, 229.5), width=67, height=59, angle=0)	17.44390832328106	"[[ 79  70  91 ...  59  74  39]
 [ 79  81  45 ...  67  56  59]
 [ 78 110 155 ...  77  49  77]
 ...
 [ 53  74  71 ...  96 112 103]
 [ 53  73  63 ...  62  37  48]
 [ 76  52  94 ...  62 115  52]]"	26873.148202598117	32729.176115802173
35	34	1	3	5	P103	Circle(xy=(357, 264), radius=9)	1351787	0.546875	Rectangle(xy=(319.5, 228.5), width=67, height=59, angle=0)	2.814229249011858	"[[ 51 103  83 ...  54  57  93]
 [ 53 120  99 ...  72  62  82]
 [ 75  68  35 ...  41  78  53]
 ...
 [ 60  99  45 ...  72  77 100]
 [ 87  96  91 ...  74  57  62]
 [ 39  62  32 ...  49  71  80]]"	8587.288148104033	2881.0671936758895
36	35	1	3	6	LF-0.1	Circle(xy=(415, 261), radius=9)	325437	0.53125	Rectangle(xy=(386.5, 228.5), width=67, height=59, angle=0)	0.9762845849802372	"[[ 60  96  66 ...  52  39  82]
 [ 79  98  65 ...  42  88  86]
 [ 63  71  98 ...  67  75  76]
 ...
 [ 72  60  79 ...  50  34  55]
 [ 57  39 102 ...  68  71  60]
 [ 76  67  38 ...  53  67  67]]"	127.47960269184229	168.41501976284584
37	36	1	3	7	P104	Circle(xy=(487, 266), radius=16.2)	382942	0.5673076923076925	Rectangle(xy=(454.5, 228.5), width=67, height=59, angle=0)	0.40530759951749096	"[[108  98  51 ...  66 109  63]
 [ 70  83  79 ...  82  70  49]
 [ 43  74  96 ...  55  50  42]
 ...
 [ 63  75  96 ...  58  85  59]
 [ 92  74  30 ...  91  53  77]
 [ 77  81  48 ... 190  78  64]]"	109.68454148112205	145.5500603136309
38	37	1	3	8	P105	Circle(xy=(559, 263), radius=10.8)	338952	0.5277777777777778	Rectangle(xy=(521.5, 228.5), width=67, height=59, angle=0)	0.136986301369863	"[[ 73  63  65 ...  85  54  83]
 [ 49  69  66 ...  76  91  74]
 [ 88  26  77 ...  54  82  76]
 ...
 [ 92 100  75 ...  74  59  62]
 [ 46  98  63 ...  48  71  75]
 [ 68  82  49 ...  38  62  61]]"	43.71023507175577	94.6027397260274
39	38	1	3	9	P106	Circle(xy=(626, 266), radius=12.6)	420294	0.4545454545454543	Rectangle(xy=(588.5, 227.5), width=67, height=59, angle=0)	1.5211267605633803	"[[ 65  41  47 ...  40  61  68]
 [ 49  68  31 ...  59  61  69]
 [ 63  80  70 ...  45  32  36]
 ...
 [ 93  53  72 ... 110  94 159]
 [121  87  93 ...  47  59  80]
 [ 87  64  95 ...  73 120  86]]"	249.52573766591158	327.3843058350101
40	39	1	3	10	P007	Circle(xy=(672, 266), radius=9)	269296	0.203125	Rectangle(xy=(655.5, 227.5), width=67, height=59, angle=0)	0.0	"[[88 61 59 ... 50 81 98]
 [83 67 86 ... 77 63 78]
 [49 38 61 ... 52 33 61]
 ...
 [94 75 64 ... 65 71 61]
 [79 87 99 ... 70 69 66]
 [86 58 61 ... 67 74 57]]"	32.93050358268818	60.67193675889328
41	40	1	3	11	P008	Circle(xy=(756, 265), radius=18)	303084	0.6500000000000001	Rectangle(xy=(723.5, 227.5), width=67, height=59, angle=0)	0.036669970267591674	"[[ 66  72 154 ...  56  62  44]
 [ 73  70  73 ...  67  37  29]
 [ 51  64  82 ...  60  50  49]
 ...
 [ 55  37  61 ...  51  88  62]
 [ 61  61  43 ...  54  49  51]
 [ 44  48  56 ...  43  72  53]]"	237.75592677525466	110.9633300297324
42	41	1	3	12	P009	Circle(xy=(827, 265), radius=12.6)	380593	0.5568181818181815	Rectangle(xy=(790.5, 226.5), width=67, height=59, angle=0)	0.682092555331992	"[[ 47  60  78 ...  37  59  38]
 [ 41  63  53 ...  62  46  58]
 [ 30  58  68 ...  46  44  56]
 ...
 [765  58  69 ...  95  90 236]
 [ 46  81  34 ...  85  48  89]
 [ 55  46  60 ...  34 118 312]]"	269.498405330441	149.93762575452718
43	42	1	3	13	P010	Circle(xy=(892, 263), radius=16.2)	549327	0.5673076923076925	Rectangle(xy=(857.5, 226.5), width=67, height=59, angle=0)	0.05307599517490953	"[[67 47 52 ... 34 63 25]
 [54 76 43 ... 43 53 49]
 [54 76 73 ... 46 40 43]
 ...
 [45 35 52 ... 56 49 41]
 [59 41 68 ... 35 59 72]
 [49 74 62 ... 24 35 80]]"	434.64474996851794	339.44390832328105
44	43	1	3	14	P012	Circle(xy=(960, 262), radius=12.6)	424273	0.5795454545454543	Rectangle(xy=(925.5, 226.5), width=67, height=59, angle=0)	0.04024144869215292	"[[ 69  77  58 ...  60  49  43]
 [ 36  59  85 ...  32  34  51]
 [ 56  67  30 ...  31  62  58]
 ...
 [ 49  68  82 ...  69  54 111]
 [ 52 311  39 ...  37  71  51]
 [109  56  56 ...  78  63  36]]"	395.2430545927997	356.6639839034205
45	44	1	3	15	P013	Circle(xy=(1030, 262), radius=14.4)	354082	0.5520833333333335	Rectangle(xy=(992.5, 226.5), width=67, height=59, angle=0)	0.0213089802130898	"[[ 59  62  72 ...  41  42  65]
 [ 76  94  91 ...  75  66  60]
 [ 39  69  45 ...  81  39  26]
 ...
 [ 71 116  56 ... 312 125  67]
 [116  83  39 ... 565 124  86]
 [ 53  44  75 ... 263 271  68]]"	93.67562269266253	162.28310502283105
46	45	1	4	1	Nenad	Circle(xy=(86, 327), radius=18)	4926656	0.675	Rectangle(xy=(50.5, 289.5), width=67, height=59, angle=0)	6.029732408325074	"[[ 73 126  80 ...  89  96 171]
 [113  63  77 ... 133 123 179]
 [ 43 172  99 ...  75  84 190]
 ...
 [ 78  68  37 ...  85  83  74]
 [ 77  99  87 ... 135  61  71]
 [101  93 137 ...  51  75  93]]"	8696.915267778812	4053.9137760158574
47	46	1	4	2	LF-0.1	Circle(xy=(149, 323), radius=10.8)	516259	0.6527777777777773	Rectangle(xy=(117.5, 289.5), width=67, height=59, angle=0)	1.6465753424657534	"[[126  93  95 ...  56  57 134]
 [ 75  79  83 ...  93  99  58]
 [ 99 107 251 ...  54  75 113]
 ...
 [ 58  56  53 ... 136  85  70]
 [278  75  80 ...  82  64  96]
 [106  99  70 ...  90  46  91]]"	348.14720763424793	368.03561643835616
48	47	1	4	3	P043	Circle(xy=(215, 325), radius=18)	4525953	0.5416666666666672	Rectangle(xy=(185.5, 289.5), width=67, height=59, angle=0)	3.2834489593657086	"[[114 125  81 ...  40 102 197]
 [146  87  83 ... 111  52  75]
 [111  66  76 ...  70  89  58]
 ...
 [ 74  74  56 ...  88  95  73]
 [ 47  76  62 ...  89  89  74]
 [ 51  57  66 ...  75  82  53]]"	8852.286872082728	3591.331020812686
49	48	1	4	4	P044	Circle(xy=(290.5, 322.5), radius=18)	338877	0.0	Rectangle(xy=(252.5, 288.5), width=67, height=59, angle=0)	0.023529411764705882	"[[ 85  67  69 ...  72  80  69]
 [109  66  77 ...  50 107  59]
 [ 80  48  67 ...  55  75  82]
 ...
 [108  99  85 ...  92  55  62]
 [ 69  82  67 ...  87  87  56]
 [ 56  46  97 ...  87  95  64]]"	44.940631722992826	76.0578431372549
50	49	1	4	5	P045.3	Circle(xy=(357.5, 322.5), radius=18)	303311	0.0	Rectangle(xy=(319.5, 288.5), width=67, height=59, angle=0)	0.09411764705882353	"[[ 50  59  37 ...  68  28  70]
 [ 65  50  90 ...  64  91  55]
 [ 84  60 100 ...  55  90  57]
 ...
 [101 105  57 ...  62  50  67]
 [ 59 106  69 ... 101 141 102]
 [ 63  95  53 ...  62  60  41]]"	93.23624450042414	83.14607843137254
51	50	1	4	6	P047	Circle(xy=(414, 324), radius=18)	286951	0.3833333333333337	Rectangle(xy=(386.5, 288.5), width=67, height=59, angle=0)	0.10901883052527254	"[[70 67 63 ... 76 79 77]
 [81 69 51 ... 63 52 40]
 [87 93 88 ... 64 63 48]
 ...
 [69 69 45 ... 99 33 78]
 [78 88 64 ... 52 62 49]
 [54 55 59 ... 57 60 39]]"	42.97330167784486	79.9990089197225
52	51	1	4	7	P048	Circle(xy=(492.5, 321.5), radius=18)	270801	0.0	Rectangle(xy=(454.5, 287.5), width=67, height=59, angle=0)	0.06764705882352941	"[[ 55  51  81 ...  56  71  95]
 [ 59  51  50 ... 109  78  61]
 [106  71  46 ...  59  47  66]
 ...
 [125 146  62 ...  57  63  74]
 [ 55  65  80 ...  73  64  72]
 [ 97  68  98 ...  66 149  73]]"	32.04830528417768	73.65098039215687
53	52	1	4	8	P050	Circle(xy=(558, 322), radius=18)	395726	0.37500000000000033	Rectangle(xy=(521.5, 287.5), width=67, height=59, angle=0)	0.30525272547076315	"[[ 79 110 122 ...  57  73  78]
 [ 76 112 101 ... 105  47  54]
 [ 81  85  77 ...  50  94  62]
 ...
 [132 110  75 ...  49 102  41]
 [141 120  66 ...  53  78 102]
 [204 199  74 ...  86  48  92]]"	80.34871213094424	158.46184340931615
54	53	1	4	9	P052	Circle(xy=(624, 327), radius=18)	543649	0.6000000000000003	Rectangle(xy=(588.5, 287.5), width=67, height=59, angle=0)	0.024777006937561942	"[[ 81 100  38 ...  62  79  62]
 [ 64 112  77 ...  80  58  41]
 [ 55 138  80 ...  54  72  92]
 ...
 [ 46  70  84 ...  98 340  56]
 [103  42  98 ...  46  59  74]
 [ 37  60 100 ...  47  93  73]]"	234.7586288520857	207.11199207135778
55	54	1	4	10	P054	Circle(xy=(689, 324), radius=14.4)	360113	0.6354166666666665	Rectangle(xy=(656.5, 287.5), width=67, height=59, angle=0)	0.0669710806697108	"[[ 60 108  71 ...  89  44  54]
 [ 46  87  83 ...  56  54  59]
 [ 90 108  65 ...  95  50  39]
 ...
 [130  72  64 ... 103  70  51]
 [ 31  42  99 ...  86  58  62]
 [ 85  62  69 ...  85  62  87]]"	1587.1966728503257	184.20700152207002
56	55	1	4	11	P055	Circle(xy=(755, 324), radius=14.4)	1699797	0.7499999999999994	Rectangle(xy=(723.5, 286.5), width=67, height=59, angle=0)	0.7671232876712328	"[[ 62  55  54 ...  33  28  54]
 [ 65  95  74 ...  83  43  80]
 [ 65  78  48 ...  69  44  40]
 ...
 [ 87  52  89 ...  70  54  90]
 [ 59  49  88 ...  91  50  75]
 [ 74  51 101 ...  67  46  67]]"	4121.713665870144	1194.054794520548
57	56	1	4	12	P056	Circle(xy=(828, 324), radius=16.2)	4007412	0.39423076923076944	Rectangle(xy=(790.5, 286.5), width=67, height=59, angle=0)	1.8540410132689988	"[[ 67  82  74 ...  88  32 103]
 [ 63  73  62 ...  93  33  83]
 [ 47  55  49 ...  59  71 111]
 ...
 [ 75  65  57 ...  53  71  54]
 [ 57  84  46 ...  59 108  54]
 [ 53  77  56 ... 157  77  49]]"	10107.890851922399	4469.04583835947
58	57	1	4	13	P057	Circle(xy=(892, 327), radius=16.2)	290353	0.36538461538461553	Rectangle(xy=(857.5, 286.5), width=67, height=59, angle=0)	0.028950542822677925	"[[61 65 75 ... 72 48 64]
 [59 85 75 ... 37 71 97]
 [90 62 47 ... 38 54 72]
 ...
 [73 46 36 ... 60 69 67]
 [65 65 98 ... 46 35 55]
 [50 71 38 ... 52 92 51]]"	47.9888426823144	87.80096501809409
59	58	1	4	14	P059	Circle(xy=(960, 321), radius=14.4)	34711929	0.41666666666666685	Rectangle(xy=(925.5, 285.5), width=67, height=59, angle=0)	9.051750380517504	"[[ 49  57  41 ...  58  60  87]
 [ 38  38  69 ...  69  66 184]
 [ 41  55  46 ...  74  54  68]
 ...
 [ 89  53 113 ...  68  59  42]
 [ 91  74  69 ...  66  55  60]
 [ 66  90 100 ...  59  23  56]]"	24571.571006711696	45357.362252663625
60	59	1	4	15	P060	Circle(xy=(1029, 322), radius=10.8)	314376	0.513888888888889	Rectangle(xy=(992.5, 285.5), width=67, height=59, angle=0)	0.0027397260273972603	"[[ 56  34  71 ...  39  64  45]
 [ 52  85  48 ...  39  98  54]
 [ 66  76  52 ... 113  59  70]
 ...
 [100  54  50 ...  54  72  81]
 [105  56  37 ...  73  94  76]
 [ 46  58  78 ...  66  99  38]]"	37.09745287173064	88.76986301369863
61	60	1	5	1	P061	Circle(xy=(83, 385), radius=10.8)	340925	0.513888888888889	Rectangle(xy=(50.5, 349.5), width=67, height=59, angle=0)	0.8	"[[ 65  91 120 ...  82  66 101]
 [102 153 113 ...  45  97  74]
 [111 112 100 ...  55 103  66]
 ...
 [168  87  62 ...  69  57 106]
 [104  70  57 ... 124 117 104]
 [ 91  82  86 ...  63  62  54]]"	365.48099293179115	162.14794520547946
