ID	Block	Row	Column	Name	spot_images	circles	squares	circle_qual	std_intensities2	intensities2	intensities
14	1	2	5	P011-0.5	"[[342 271 341 ... 314 324 400]
 [213 262 302 ... 292 337 484]
 [173 358 314 ... 369 261 208]
 ...
 [106  84 199 ... 112 113  84]
 [132 119 115 ... 152  89 173]
 [149 152  71 ... 156 175 166]]"	Circle(xy=(1056, 306), radius=50)	Rectangle(xy=(970.5, 233.5), width=181, height=167, angle=0)	0.39930555555555464	378.14217110726185	625.4736775015933	11513488
15	1	2	6	P011-0.25	"[[268 331 301 ... 356 325 270]
 [152 445 274 ... 258 330 280]
 [211 343 259 ... 407 241 331]
 ...
 [124 162 110 ... 129 147  99]
 [ 76  72  63 ... 339  81 160]
 [ 92 121 128 ... 256 171  64]]"	Circle(xy=(1241, 303), radius=50)	Rectangle(xy=(1151.5, 232.5), width=181, height=167, angle=0)	0.5104166666666654	348.25176606640304	562.3996175908222	11594830
16	1	2	7	P012-1	"[[178 309 385 ... 389 387 319]
 [477 189 263 ... 285 236 331]
 [488 292 394 ... 228 324 191]
 ...
 [166  89 238 ... 107 229 222]
 [140 192  87 ... 110 158 148]
 [112 123 116 ... 102 193  87]]"	Circle(xy=(1421, 304), radius=50)	Rectangle(xy=(1333.5, 231.5), width=181, height=167, angle=0)	0.39930555555555464	413.4648478281442	713.6378585086042	12438468
17	1	2	8	P012-0.5	"[[266 413 317 ... 206 177 431]
 [345 229 298 ... 266 203 379]
 [323 197 388 ... 369 289 315]
 ...
 [259 102 138 ...  83 107  47]
 [219 119 186 ... 136  38 106]
 [287 140  76 ... 197 112 164]]"	Circle(xy=(1632, 384), radius=20)	Rectangle(xy=(1514.5, 230.5), width=181, height=167, angle=0)	0.13333333333333333	146.20196424175515	397.20585544373284	11146883
18	1	2	9	P012-0.25	"[[492 548 369 ... 717 426 683]
 [357 337 504 ... 722 651 714]
 [469 566 471 ... 787 750 909]
 ...
 [ 67 242 254 ... 139 100  87]
 [ 85  82  67 ... 113 189 226]
 [ 83 233 138 ... 206 131 112]]"	Circle(xy=(1787, 340), radius=20)	Rectangle(xy=(1695.5, 229.5), width=181, height=167, angle=0)	0.14166666666666666	302.83637428087917	965.3937947494034	16872257
19	1	2	10	P013-1	"[[ 733  745  774 ... 1135 1694 1375]
 [ 935  685  810 ... 1647 1472 1538]
 [ 764  953  729 ... 1665 1369 1858]
 ...
 [ 138  126  170 ...  209  174  216]
 [  82  270  113 ...  297  199  284]
 [ 129  105   60 ...  179  129  190]]"	Circle(xy=(2010, 380), radius=28)	Rectangle(xy=(1877.5, 228.5), width=181, height=167, angle=0)	0.15476190476190485	846.1493306524511	815.3716858429215	31826233
20	1	3	1	P013-0.5	"[[ 226  266  227 ...  130   86  115]
 [ 259  307  217 ...  124  288  125]
 [ 267  669  331 ...  168  183  155]
 ...
 [ 122  123  152 ... 1109  494  666]
 [ 254  112  174 ... 1002  849  631]
 [ 143  152  133 ...  824  716  480]]"	Circle(xy=(329, 506), radius=20)	Rectangle(xy=(247.5, 404.5), width=181, height=167, angle=0)	0.175	3304.2434119010222	499.04852824184564	17161029
21	1	3	2	P013-0.25	"[[203  91 168 ... 125 139 426]
 [ 79 241 117 ... 174 281 388]
 [177 156 102 ... 213 259 207]
 ...
 [265 270 292 ... 151 274 235]
 [174 140 266 ... 165 168 198]
 [207 188 292 ... 161 309 235]]"	Circle(xy=(534, 555), radius=20)	Rectangle(xy=(428.5, 403.5), width=181, height=167, angle=0)	0.19166666666666665	343.80280224159014	212.2810060711188	8523810
22	1	3	3	P014-1	"[[114 240 103 ... 102 126 313]
 [281 110  95 ... 114  93  56]
 [250 162 127 ... 108 288  58]
 ...
 [278 354 603 ... 129 172  77]
 [421 351 362 ... 106 105  91]
 [475 416 658 ... 119 142 108]]"	Circle(xy=(716, 465), radius=44)	Rectangle(xy=(609.5, 402.5), width=181, height=167, angle=0)	0.31640625	1093.7574546072553	420.8806977126872	10987703
23	1	3	4	P014-0.5	"[[107 202 137 ...  71  29 163]
 [129  48 102 ... 120  82  77]
 [176  98 121 ... 115 136 207]
 ...
 [395 152  72 ... 111 133 156]
 [306 258  88 ... 131 117  86]
 [283 237 195 ...  66 163  70]]"	Circle(xy=(883, 471), radius=30)	Rectangle(xy=(791.5, 401.5), width=181, height=167, angle=0)	0.26136363636363624	804.9583362245812	282.56043956043953	6193646
24	1	3	5	P014-0.25	"[[ 111  123  115 ...  153   90  190]
 [ 143  162  136 ...   49  171  142]
 [ 110  184   92 ...  282  141  117]
 ...
 [1305 1010  598 ...  139  154  137]
 [ 832  583  554 ...  112  112  108]
 [ 487  633  650 ...  130  158  130]]"	Circle(xy=(1081, 550), radius=20)	Rectangle(xy=(972.5, 400.5), width=181, height=167, angle=0)	0.09166666666666666	110.75122834525641	128.8439834024896	4742991
25	1	3	6	P001-1	"[[  136   205   121 ...    43   116   231]
 [  115   115   128 ...    95   110   118]
 [  195   171   106 ...   116    87   164]
 ...
 [  688   211   191 ...    89    73   132]
 [  700   746   311 ...   142    95    53]
 [ 4756 10059   234 ...   136   208    84]]"	Circle(xy=(1247, 477), radius=48)	Rectangle(xy=(1153.5, 399.5), width=181, height=167, angle=0)	0.4321428571428561	1143.240590907236	383.31124358796615	7137351
26	1	3	7	P001-0.5	"[[209  93 310 ... 183 226 101]
 [456 119  73 ... 176 159 167]
 [118 133  68 ... 228 133 172]
 ...
 [132 176 146 ... 224  92  75]
 [ 67  69 160 ... 120  85 157]
 [ 79 126  72 ... 125  73 238]]"	Circle(xy=(1441, 472), radius=50)	Rectangle(xy=(1335.5, 398.5), width=181, height=167, angle=0)	0.5243055555555542	222.28333718098727	183.09088591459528	5712086
27	1	3	8	P001-0.25	"[[222 126 146 ... 131  50 165]
 [136 277 159 ... 124  64 218]
 [109 190  61 ... 152 156 181]
 ...
 [192 115  89 ... 119 119 136]
 [163 119  72 ... 116 131 167]
 [149  98  74 ... 130 147 105]]"	Circle(xy=(1610, 461), radius=20)	Rectangle(xy=(1516.5, 397.5), width=181, height=167, angle=0)	0.175	371.3949644734383	193.4884645982498	7334797
28	1	3	9	P049-1	"[[ 93  95 157 ... 176 187 186]
 [151 176  83 ... 135 274 151]
 [292 109 158 ... 101 250 154]
 ...
 [213  82 191 ...  78  82 177]
 [118 202  76 ... 147 116  84]
 [190 100 224 ...  95  20  80]]"	Circle(xy=(1781, 468), radius=42)	Rectangle(xy=(1697.5, 396.5), width=181, height=167, angle=0)	0.4083333333333331	4042.2465038547975	1358.1348416289593	18459044
29	1	3	10	P049-0.5	"[[181 158  73 ... 219 228 315]
 [136 101 240 ... 166 104 275]
 [164 188 143 ... 182  79 209]
 ...
 [112 179 143 ... 206 176 167]
 [154 112 202 ... 113  98 118]
 [ 54  51  52 ... 148 104 151]]"	Circle(xy=(1965, 468), radius=38)	Rectangle(xy=(1879.5, 395.5), width=181, height=167, angle=0)	0.4553571428571424	2657.50956604399	992.2027476179925	13626742
30	1	4	1	P049-0.25	"[[479 321 572 ... 738 622 581]
 [216 257 372 ... 665 602 815]
 [382 380 139 ... 685 572 623]
 ...
 [ 79 151 156 ... 262 489  72]
 [168 156 347 ... 242 231 182]
 [142 197 106 ... 300 432 262]]"	Circle(xy=(344, 622), radius=32)	Rectangle(xy=(249.5, 572.5), width=181, height=167, angle=0)	0.2608695652173912	828.2364504581749	307.83795574945464	18965661
31	1	4	2	P050-1	"[[396 230 139 ... 143 403 391]
 [253 148 178 ... 295 470 413]
 [196 170 305 ... 278 722  97]
 ...
 [283 568 191 ... 139 154 139]
 [224 243 147 ... 128  98 177]
 [249 294 245 ... 177 146 207]]"	Circle(xy=(507, 622), radius=36)	Rectangle(xy=(430.5, 571.5), width=181, height=167, angle=0)	0.2596153846153848	3545.7549792983336	1019.0690846286701	19344396
32	1	4	3	P050-0.5	"[[197 259 223 ... 115  81  96]
 [233 257 248 ... 228 142 149]
 [150 486 368 ... 140 124 158]
 ...
 [281 145 183 ... 159 211 199]
 [439 432 175 ... 166 875 622]
 [319 258 139 ... 134 341 788]]"	Circle(xy=(708, 643), radius=42)	Rectangle(xy=(611.5, 570.5), width=181, height=167, angle=0)	0.30833333333333346	828.4052065585932	496.82932126696835	13735063
33	1	4	4	P050-0.25	"[[152 143  84 ... 172  80 294]
 [187 123  74 ... 251 147 253]
 [153 224 166 ...  71 105 165]
 ...
 [150  87  89 ... 117 149 113]
 [125 105 429 ...  41  95 215]
 [ 84 177 381 ...  89 224 222]]"	Circle(xy=(881, 637), radius=38)	Rectangle(xy=(793.5, 569.5), width=181, height=167, angle=0)	0.4285714285714282	1588.906756633391	492.1619765122978	9229743
34	1	4	5	P052-1	"[[151 141 112 ...  70  95 244]
 [226 251 172 ...  88  94 105]
 [403 233  69 ... 120  29 217]
 ...
 [125 389 106 ... 166 123  25]
 [166  78  93 ... 128 132 206]
 [114  89  48 ...  88  82 137]]"	Circle(xy=(1075, 619), radius=50)	Rectangle(xy=(974.5, 568.5), width=181, height=167, angle=0)	0.3819444444444436	474.6244239864736	256.5151051625239	7724668
35	1	4	6	P052-0.5	"[[170 149  64 ... 140  74  80]
 [105 148 125 ...  69  84 140]
 [ 94  85 113 ... 111 101  79]
 ...
 [112  94 134 ...  88 421 186]
 [117 134 105 ...  65 203 213]
 [162 135  96 ... 152 114  84]]"	Circle(xy=(1253, 643), radius=40)	Rectangle(xy=(1155.5, 567.5), width=181, height=167, angle=0)	0.21982758620689669	775.0197103651678	271.4224875621891	6259064
36	1	4	7	P052-0.25	"[[  34  151   99 ...  118  109  113]
 [ 130  128  141 ...   78  217  216]
 [ 171   41   80 ...  162  773   91]
 ...
 [ 112  147  130 ...  204  120  187]
 [  36  191  174 ...  252  270  173]
 [ 132   69  137 ...  785 1053  203]]"	Circle(xy=(1429, 708), radius=20)	Rectangle(xy=(1337.5, 566.5), width=181, height=167, angle=0)	0.19166666666666665	503.13178550934254	215.5497215592681	6734962
37	1	4	8	P061-1	"[[112 123 105 ... 189  86 101]
 [102 100  60 ... 142 141 119]
 [ 56 337 208 ...  83 184 112]
 ...
 [166 119 264 ... 231 191 233]
 [153 107 106 ... 245 103 116]
 [501 277 281 ...  21 204  99]]"	Circle(xy=(1621, 652), radius=34)	Rectangle(xy=(1518.5, 565.5), width=181, height=167, angle=0)	0.3250000000000002	909.860590312847	558.6066206896552	8546904
38	1	4	9	P061-0.5	"[[130 142  56 ...  64  82  94]
 [120 132 138 ...  90  64 114]
 [ 90  78 126 ... 103 145 171]
 ...
 [ 77 108 123 ... 152 118 162]
 [158 143 174 ... 137  92 106]
 [105  39 132 ... 108 204 110]]"	Circle(xy=(1793, 652), radius=32)	Rectangle(xy=(1699.5, 564.5), width=181, height=167, angle=0)	0.33695652173913065	1113.5511226269343	333.5144904954815	13734821
39	1	4	10	P061-0.25	"[[  83   83  107 ...  132  172  113]
 [  92   63  143 ...  163   61  144]
 [  94  135   43 ...  136   99  161]
 ...
 [  55  120  106 ...   80  108  170]
 [  67   43  155 ...  201  165  199]
 [ 135   94  148 ...  197   84 2116]]"	Circle(xy=(1978, 660), radius=28)	Rectangle(xy=(1881.5, 563.5), width=181, height=167, angle=0)	0.2976190476190476	3490.117302499716	587.5731757032205	17837615
40	1	5	1	LF-1	"[[162 241 173 ... 280 119 420]
 [157 229 211 ... 106 130 289]
 [226 353 650 ... 128 169 119]
 ...
 [242 220 223 ... 284 113 127]
 [109 121 164 ... 160 259 258]
 [116 143 236 ... 231 247 307]]"	Circle(xy=(291, 764), radius=22)	Rectangle(xy=(251.5, 740.5), width=181, height=167, angle=0)	0.1796875	2075.4501872811607	452.2353328938695	13050902
41	1	5	2	LF-0.5	"[[ 718  243  427 ...  364  128  176]
 [ 348  222  273 ...  124  174  318]
 [3166  351  346 ...  239  161  219]
 ...
 [ 360  189  154 ...  229  248  322]
 [ 255  160  169 ...  169  305  187]
 [ 303  135  100 ...  254  248  239]]"	Circle(xy=(433, 845), radius=20)	Rectangle(xy=(432.5, 739.5), width=181, height=167, angle=0)	0.21666666666666665	2137.608927806543	464.2732558139535	14359288
42	1	5	3	LF-0.25	"[[242 119 158 ...  80 134  85]
 [ 45  97 113 ... 173 165 105]
 [141 143 170 ... 111  75 295]
 ...
 [213 121 320 ... 152 107 210]
 [183 227 320 ... 186 217 135]
 [307 123 343 ... 184 282 153]]"	Circle(xy=(649, 764), radius=26)	Rectangle(xy=(613.5, 738.5), width=181, height=167, angle=0)	0.17105263157894726	451.3532008878148	322.7524752475247	10680785
43	1	5	4	P010-1	"[[877 306 183 ... 100 102 127]
 [381 189 267 ... 287 105 165]
 [124 232 224 ...  66  61 181]
 ...
 [208 193  96 ... 178 118  68]
 [193 241 326 ... 251 124 125]
 [282 115 172 ... 249 145 149]]"	Circle(xy=(823, 780), radius=20)	Rectangle(xy=(795.5, 737.5), width=181, height=167, angle=0)	0.275	1163.8347878872971	242.95783611774064	16236168
44	1	5	5	P010-0.5	"[[115  61  86 ...  72  73  92]
 [ 70 125 182 ... 125  52 139]
 [162 109  66 ...  76  78 136]
 ...
 [193 132 186 ... 159 104 172]
 [118 180  94 ... 187 249 106]
 [154 159 249 ... 141 133 104]]"	Circle(xy=(1056, 821), radius=52)	Rectangle(xy=(976.5, 736.5), width=181, height=167, angle=0)	0.5296052631578936	459.4869610450648	360.735789102036	9360591
45	1	5	6	P010-0.25	"[[ 92 174 144 ... 189 216 299]
 [ 62 104  53 ... 201 180  97]
 [ 38 121 214 ... 307 129  78]
 ...
 [285 163 158 ... 178 178 143]
 [ 88  96 324 ... 222  92 162]
 [ 78 102  98 ... 113 128 232]]"	Circle(xy=(1233, 825), radius=52)	Rectangle(xy=(1157.5, 735.5), width=181, height=167, angle=0)	0.38157894736842063	551.1199033023361	235.787689772861	9565246
46	1	5	7	P011-1	"[[252 178 180 ...  79 164 118]
 [ 93 173  92 ...  98 151 307]
 [233 165 160 ...  85 109 120]
 ...
 [278 180 169 ... 166 158 108]
 [102 212 130 ... 186 181 131]
 [179  58 204 ... 128 191  84]]"	Circle(xy=(1406, 803), radius=60)	Rectangle(xy=(1339.5, 734.5), width=181, height=167, angle=0)	0.36627906976744234	1244.965222532296	746.3252723890513	14409450
47	1	5	8	P011-0.5	"[[  155   115   188 ...   132    65   164]
 [   94   139   224 ...   183   134   170]
 [  206   227   196 ...   167   140    64]
 ...
 [ 4805  4676  4360 ...   134   135   309]
 [ 6102 33974 19071 ...   145   112   209]
 [10009  6827  8247 ...   192    98   215]]"	Circle(xy=(1590, 820), radius=40)	Rectangle(xy=(1520.5, 733.5), width=181, height=167, angle=0)	0.5474137931034472	1084.136287698304	434.25751243781093	11768344
48	1	5	9	P011-0.25	"[[  95  151  160 ...  124  102   79]
 [  99  116   87 ...  127 1086  384]
 [  63   94  178 ...  205   95   43]
 ...
 [ 114  172  155 ...  289  114  143]
 [  71  230   77 ...  121  232   97]
 [ 142  223  211 ...  171  138  153]]"	Circle(xy=(1771, 844), radius=20)	Rectangle(xy=(1701.5, 732.5), width=181, height=167, angle=0)	0.24166666666666664	331.9972174530076	177.7501988862371	9787741
49	1	5	10	P012-1	"[[231  82 113 ... 156 104  97]
 [118  75  74 ... 192 142 111]
 [ 86  46 129 ...  73  44 190]
 ...
 [161 140 340 ... 112 210 187]
 [244 165 216 ... 203  76  93]
 [150 187 139 ... 121 203 166]]"	Circle(xy=(1957, 821), radius=40)	Rectangle(xy=(1883.5, 731.5), width=181, height=167, angle=0)	0.36637931034482724	625.4624445887308	232.46388059701493	6317940
50	1	6	1	P012-0.5	"[[140 168 121 ... 232 147 159]
 [410 191 147 ... 169  55 199]
 [194 200  85 ...  83 173 122]
 ...
 [196 133 234 ... 184 422 446]
 [143 221 150 ...  18 424 639]
 [120 256 144 ... 149 266 278]]"	Circle(xy=(388, 1005), radius=20)	Rectangle(xy=(253.5, 908.5), width=181, height=167, angle=0)	0.30833333333333346	1721.0254920786356	335.1877486077963	11151657
51	1	6	2	P012-0.25	"[[177  89 131 ... 119 254 170]
 [240 574 159 ... 354 151 143]
 [239 216  98 ... 187 214 228]
 ...
 [200 160 245 ...  71 281 209]
 [181 169 212 ... 177 115  38]
 [237 167 223 ... 230  81  92]]"	Circle(xy=(442, 937), radius=20)	Rectangle(xy=(434.5, 907.5), width=181, height=167, angle=0)	0.15	1701.2395484491954	371.0961337513062	7665126
52	1	6	3	P013-1	"[[  73  188  140 ...  753  746  971]
 [ 219  292  270 ... 1403 1426  932]
 [ 756  208  218 ... 1787  549  989]
 ...
 [ 107  268  107 ...  158  150  163]
 [ 114  248   72 ...  150  294   27]
 [  92   59  160 ...  119  189  162]]"	Circle(xy=(721, 996), radius=24)	Rectangle(xy=(615.5, 906.5), width=181, height=167, angle=0)	0.2361111111111112	290.2212123780842	231.59118795315115	6540500
53	1	6	4	P013-0.5	"[[126 232 136 ... 125 270 192]
 [102 128 199 ... 454 154  95]
 [100 215 185 ... 221 126 161]
 ...
 [330 235 322 ... 118 158 123]
 [119 272 188 ... 160 180 259]
 [188 136 256 ... 264 227 223]]"	Circle(xy=(895, 914), radius=22)	Rectangle(xy=(797.5, 905.5), width=181, height=167, angle=0)	0.1953125	265.37994749522323	252.64457831325302	7550923
54	1	6	5	P013-0.25	"[[ 55  79 172 ... 173  77  65]
 [212  59  86 ... 253 107 161]
 [115 128  83 ... 104 174 197]
 ...
 [144 136 316 ...  93 316 185]
 [249 184 174 ... 186  78  81]
 [240 160 129 ... 184 169 217]]"	Circle(xy=(1005, 940), radius=20)	Rectangle(xy=(978.5, 904.5), width=181, height=167, angle=0)	0.18333333333333332	406.40434720263994	209.02466189339697	7419813
55	1	6	6	P014-1	"[[132 825 703 ...  43  91  72]
 [157 119 202 ... 169 195 151]
 [ 97 167 171 ...  96 213 117]
 ...
 [ 97 227 184 ... 116 127 178]
 [152 257  89 ... 189 225  33]
 [334 225  98 ... 101  64 161]]"	Circle(xy=(1250, 993), radius=50)	Rectangle(xy=(1159.5, 903.5), width=181, height=167, angle=0)	0.3923611111111102	808.298558213946	360.0159337157425	7605114
56	1	6	7	P014-0.5	"[[113 147  70 ...  91 190 209]
 [200 114 166 ... 191 177  70]
 [119  54 115 ... 218 219 104]
 ...
 [166 100  79 ... 108  41 151]
 [232  99  94 ... 199 203 124]
 [135  81 185 ... 102 181 110]]"	Circle(xy=(1432, 993), radius=52)	Rectangle(xy=(1341.5, 902.5), width=181, height=167, angle=0)	0.3717105263157891	704.2152420287699	319.40225962104273	9452754
57	1	6	8	P014-0.25	"[[104 141 170 ...  85 105 155]
 [126 198 214 ... 134 145 111]
 [176  77 203 ... 178 154 184]
 ...
 [ 94 129 104 ... 149 115  57]
 [180  80 164 ... 163 132 221]
 [179 232 214 ... 198 187 127]]"	Circle(xy=(1591, 997), radius=20)	Rectangle(xy=(1522.5, 901.5), width=181, height=167, angle=0)	0.2333333333333333	2721.8397490105995	390.5926809864757	10989968
58	1	6	9	P001-1	"[[166  93 188 ... 161  57 188]
 [247 111 163 ...  89 182 100]
 [289 206 162 ... 198 189 135]
 ...
 [113 128 237 ... 120  78 203]
 [114 111 142 ... 140 345 189]
 [ 70 170 247 ... 151 232 206]]"	Circle(xy=(1785, 985), radius=38)	Rectangle(xy=(1703.5, 900.5), width=181, height=167, angle=0)	0.38839285714285693	206.0528283178838	365.01972080655884	8206711
59	1	6	10	P001-0.5	"[[237 293 244 ... 140 102 143]
 [144 154 237 ... 132  80  78]
 [122  88 209 ... 184 116  68]
 ...
 [274 165 193 ... 177 251 171]
 [ 97 140 223 ... 186 142 372]
 [226 153 134 ... 209 232 223]]"	Circle(xy=(1966, 985), radius=38)	Rectangle(xy=(1885.5, 899.5), width=181, height=167, angle=0)	0.5937499999999991	522.1067239790568	398.090405495236	7561176
60	1	7	1	P001-0.25	"[[  70   71  268 ...  212  158  263]
 [ 154  140  250 ...  112  302  124]
 [ 160  179  211 ...  112  295   89]
 ...
 [ 138  192  134 ...  116   87   74]
 [ 211  188  287 ...  135  180  109]
 [ 236 1213  548 ...  130  231  126]]"	Circle(xy=(369, 1167), radius=54)	Rectangle(xy=(255.5, 1075.5), width=181, height=167, angle=0)	0.2499999999999996	606.0807707455809	257.9838162930563	9592504
61	1	7	2	P049-1	"[[124 143  95 ... 197 222 135]
 [106  41  88 ... 113 112 111]
 [110 115  80 ... 109 141 117]
 ...
 [138 226 220 ...  92 116 189]
 [ 78  99 106 ...  94 139 207]
 [ 38 206 137 ... 109 231  75]]"	Circle(xy=(522, 1142), radius=48)	Rectangle(xy=(436.5, 1074.5), width=181, height=167, angle=0)	0.5035714285714273	1115.6667087897451	992.0278663524192	15870581
62	1	7	3	P049-0.5	"[[109 117 175 ... 140 178 110]
 [168 128 179 ... 233 236 161]
 [133 118 135 ... 112  90  92]
 ...
 [377 801 508 ... 203 229  96]
 [539 336 500 ... 203 234 203]
 [702 903 577 ... 108 150  52]]"	Circle(xy=(702, 1144), radius=42)	Rectangle(xy=(617.5, 1073.5), width=181, height=167, angle=0)	0.3833333333333332	4219.820985173638	1364.3547511312217	18966125
63	1	7	4	P049-0.25	"[[183 214 271 ... 210 258  67]
 [247 191 392 ... 221 150 187]
 [284 243 439 ... 294 239 275]
 ...
 [128 150 211 ... 246 145 208]
 [161 107 163 ... 287 175 264]
 [366 116 316 ... 271 159 214]]"	Circle(xy=(884, 1154), radius=42)	Rectangle(xy=(799.5, 1072.5), width=181, height=167, angle=0)	0.4499999999999996	1120.1714880819025	522.2622624434389	9435172
64	1	7	5	P050-1	"[[ 137  332  163 ...  215  311  108]
 [ 168   62  178 ...  149  130  102]
 [ 238  152  117 ...  237   82  222]
 ...
 [ 165  276 1105 ...  116  163  201]
 [ 180  197  238 ...  319  198  172]
 [ 364  250  175 ...  177  105  226]]"	Circle(xy=(1060, 1155), radius=50)	Rectangle(xy=(980.5, 1071.5), width=181, height=167, angle=0)	0.5729166666666652	670.3639699484539	950.4354365838113	14169583
65	1	7	6	P050-0.5	"[[150 235 190 ... 204 176 183]
 [231 165 135 ... 241  85 113]
 [169 237 151 ... 219 155  45]
 ...
 [166  49 246 ... 247 332 327]
 [174 161 287 ... 353 244 233]
 [232 303 331 ... 315 333 241]]"	Circle(xy=(1241, 1158), radius=46)	Rectangle(xy=(1161.5, 1070.5), width=181, height=167, angle=0)	0.6022727272727268	292.94809651255576	498.89116981132076	9537072
66	1	7	7	P050-0.25	"[[291 125  67 ... 176 204 212]
 [102 210 138 ... 123 160 253]
 [128 193  94 ... 146 177 168]
 ...
 [308 328 348 ... 372 524 250]
 [264 321 412 ... 350 201 373]
 [349 327 221 ... 336 501 296]]"	Circle(xy=(1425, 1158), radius=42)	Rectangle(xy=(1343.5, 1069.5), width=181, height=167, angle=0)	0.41249999999999976	561.6804043722086	492.7047963800905	10067883
67	1	7	8	P052-1	"[[180 221 160 ... 223 211 309]
 [143 117 144 ... 139  73 208]
 [ 99  46 166 ... 223 179  97]
 ...
 [177 136  67 ...  98 122  85]
 [ 85 143 176 ...  88 102 219]
 [ 98 249  81 ... 121  91 196]]"	Circle(xy=(1618, 1151), radius=54)	Rectangle(xy=(1524.5, 1068.5), width=181, height=167, angle=0)	0.4038461538461529	659.7885423470826	488.34029524330236	9453196
68	1	7	9	P052-0.5	"[[164 108 184 ... 250 195 125]
 [131 203 202 ... 601 726 126]
 [165 182  74 ... 377 275 463]
 ...
 [219 138 157 ... 175 220 173]
 [221  66 145 ... 121 180 143]
 [195 157 141 ... 136 101 174]]"	Circle(xy=(1789, 1151), radius=40)	Rectangle(xy=(1705.5, 1067.5), width=181, height=167, angle=0)	0.5474137931034472	1207.3953982241774	455.891144278607	9096397
69	1	7	10	P052-0.25	"[[131 158 130 ... 264 279 196]
 [142 238 225 ... 197 264 195]
 [ 60 116 147 ... 198 334 160]
 ...
 [228  46 156 ... 165 150 307]
 [115 216 208 ... 198 194 158]
 [219 139  95 ... 124 171 167]]"	Circle(xy=(1979, 1159), radius=40)	Rectangle(xy=(1887.5, 1066.5), width=181, height=167, angle=0)	0.4094827586206891	1666.7447940988648	472.5687562189055	9009518
70	1	8	1	P061-1	"[[148 195 105 ... 178 155 187]
 [230 186 212 ...  99 155 131]
 [173 195 123 ... 156 248 144]
 ...
 [ 77 212 231 ... 122 171  78]
 [171 300 190 ... 223  87  78]
 [128 168 195 ... 180 218 150]]"	Circle(xy=(356, 1327), radius=42)	Rectangle(xy=(257.5, 1243.5), width=181, height=167, angle=0)	0.37083333333333324	3457.8672626613316	3558.577375565611	38295675
71	1	8	2	P061-0.5	"[[109 128  79 ... 147 155 104]
 [187 162 125 ...  92 143 173]
 [129 135 127 ... 153 151 162]
 ...
 [ 59 118 369 ... 139 144 193]
 [108 123 200 ... 143 155 104]
 [211 144 175 ... 137 188  47]]"	Circle(xy=(536, 1323), radius=48)	Rectangle(xy=(438.5, 1242.5), width=181, height=167, angle=0)	0.6821428571428553	2325.6002783404024	2461.6568695411065	31126162
72	1	8	3	P061-0.25	"[[584 493 495 ... 488 334 278]
 [458 319 597 ... 151 209  90]
 [477 470 287 ... 191 211 229]
 ...
 [178 111 113 ... 204 128 191]
 [138 180 108 ... 232 309 361]
 [ 99  98  61 ... 317 233 125]]"	Circle(xy=(715, 1327), radius=36)	Rectangle(xy=(619.5, 1241.5), width=181, height=167, angle=0)	0.3701923076923075	653.5937816744636	447.70565013570194	9367565
73	1	8	4	LF-1	"[[152 228 291 ... 224 315 292]
 [156 289  87 ... 363 264 337]
 [105 144 201 ... 310 240 241]
 ...
 [340 164  55 ... 162 108 195]
 [215 131 213 ... 233 161 220]
 [120 279 159 ... 206 285 281]]"	Circle(xy=(852, 1331), radius=20)	Rectangle(xy=(801.5, 1240.5), width=181, height=167, angle=0)	0.19999999999999998	1430.0272027167816	410.5489260143198	9198180
74	1	8	5	LF-0.5	"[[183 262 629 ... 294 172 238]
 [274 148 582 ... 166 190 266]
 [128 225 211 ... 158 258 125]
 ...
 [161 254 265 ... 263 203 208]
 [199 407 207 ... 138 232 177]
 [436 324 105 ... 102 156 397]]"	Circle(xy=(1086, 1317), radius=20)	Rectangle(xy=(982.5, 1239.5), width=181, height=167, angle=0)	0.3000000000000001	113.26976693402348	231.11137629276055	10010593
75	1	8	6	LF-0.25	"[[101 436 157 ... 333 380 345]
 [230 205 319 ... 415 391 336]
 [206 220 213 ... 377 279 299]
 ...
 [204 244 331 ... 248 206 335]
 [239 214 250 ... 312 298 199]
 [218 270 260 ... 190 272 288]]"	Circle(xy=(1286, 1353), radius=20)	Rectangle(xy=(1163.5, 1238.5), width=181, height=167, angle=0)	0.19166666666666665	456.5276360881685	459.3031026252983	8356550
76	1	8	7	P010-1	"[[ 446  474  247 ...  159  107  167]
 [ 462  364  461 ...  213  165  183]
 [ 260  298  409 ...  120  188  117]
 ...
 [1240 1079 1341 ...  314  277  226]
 [1660 1171  838 ...  343  345  325]
 [1179 1178  823 ...  427  279  516]]"	Circle(xy=(1435.5, 1320.5), radius=20)	Rectangle(xy=(1345.5, 1237.5), width=181, height=167, angle=0)	0.0	999.9443969601871	720.4786392405064	14386527
77	1	8	8	P010-0.5	"[[176 170  66 ... 126  60  85]
 [239 106 185 ... 120 151 232]
 [170 167 216 ... 135 114 212]
 ...
 [217 617 281 ... 340 161 457]
 [299 349 346 ... 317 267 129]
 [398 258 307 ... 336 333 492]]"	Circle(xy=(1566, 1253), radius=20)	Rectangle(xy=(1526.5, 1236.5), width=181, height=167, angle=0)	0.21666666666666665	667.810323191153	366.6101141924959	15780516
