ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(95, 82), radius=12.6)	1694203	0.3068181818181817	Rectangle(xy=(57.5, 45.5), width=67, height=59, angle=0)	0.5835010060362174	"[[229 165 166 ... 225 187 213]
 [341 168 224 ... 355 170 196]
 [249 213 518 ... 203 235 353]
 ...
 [110 106 122 ... 194 254 129]
 [149 211 133 ... 170 124 291]
 [567 807 673 ... 597 720 587]]"	570.5096541977487	402.8993963782696
2	1	1	1	2	LF-0.05	Circle(xy=(150, 78), radius=16.2)	2032832	0.4423076923076926	Rectangle(xy=(124.5, 44.5), width=67, height=59, angle=0)	0.3775633293124246	"[[ 419  241  197 ...  423  816 1135]
 [ 388  204  305 ...  149  274  159]
 [ 202  276  376 ...  258  374  155]
 ...
 [ 131  147  225 ...  166  153  121]
 [ 242  162  158 ...  152  103  166]
 [ 148  250  128 ...  110  146  120]]"	714.8624185372187	525.0024125452352
3	2	1	1	3	LF-0.05	Circle(xy=(222, 83), radius=10.8)	2675990	0.3333333333333334	Rectangle(xy=(191.5, 44.5), width=67, height=59, angle=0)	0.6767123287671233	"[[  188   178   227 ...   178   237   315]
 [  122   111   378 ...   490   192   376]
 [  326   278   157 ...   389  1376   466]
 ...
 [  273   235   165 ...   859   484   295]
 [  272   340   304 ...   733   765   506]
 [  297  1722 27772 ...  1205  1030   497]]"	2249.977802211554	685.7506849315068
4	3	1	1	4	LF-0.05	Circle(xy=(289, 79), radius=16.2)	2792830	0.4038461538461541	Rectangle(xy=(259.5, 44.5), width=67, height=59, angle=0)	0.5271411338962606	"[[ 181  194  210 ...  469  200  207]
 [ 244  230  327 ...  294  394  237]
 [ 458  828  397 ...  480  236  798]
 ...
 [ 396 2047  466 ...  225  169  208]
 [ 684  465  413 ...  869 1263 1289]
 [ 363  259  477 ...  179  240  244]]"	1099.1842440002065	567.0506634499396
5	4	1	1	5	LF-0.05	Circle(xy=(354, 74), radius=9)	2902476	0.28125	Rectangle(xy=(326.5, 44.5), width=67, height=59, angle=0)	1.1936758893280632	"[[ 361  321  256 ...  173  179  178]
 [ 392  382  288 ...  633  298  260]
 [2727 1751  280 ...  389  281  201]
 ...
 [ 353 3163  380 ...  801  422  733]
 [ 486  771  271 ...  222  552  335]
 [ 355 1296  576 ...  182  240 4459]]"	878.2085360613452	821.1106719367589
6	5	1	1	6	LF-0.05	Circle(xy=(422, 82), radius=10.8)	2795793	0.4027777777777779	Rectangle(xy=(393.5, 44.5), width=67, height=59, angle=0)	0.6931506849315069	"[[ 257  611  457 ...  443  253 5313]
 [ 325  292  452 ...  528  852  251]
 [ 386  296  502 ...  333 6138  642]
 ...
 [ 528  691  276 ...  190  214  178]
 [1317  649  495 ...  190  258  456]
 [ 279  539  254 ...  193  163  250]]"	2686.416521927499	905.8054794520548
7	6	1	1	7	LF-0.05	Circle(xy=(484, 82), radius=9)	2648457	0.375	Rectangle(xy=(461.5, 44.5), width=67, height=59, angle=0)	0.48221343873517786	"[[ 216  380  522 ...  174  434  201]
 [ 206  240  323 ...  372  473  215]
 [1670  233  233 ...  356  504  589]
 ...
 [3509 3246  464 ...  108  110  152]
 [ 349  346  327 ...  135  448  521]
 [ 511  388  798 ...  878  741  568]]"	386.2675909451744	451.90909090909093
8	7	1	1	8	LF-0.05	Circle(xy=(566, 81), radius=10.8)	2565618	0.388888888888889	Rectangle(xy=(528.5, 44.5), width=67, height=59, angle=0)	0.6246575342465753	"[[348 980 780 ... 243 233 234]
 [190 239 269 ... 257 209 224]
 [569 269 118 ... 228 234 230]
 ...
 [205 402 619 ... 232 271 244]
 [328 199 304 ... 318 197 241]
 [314 277 195 ... 241 310 271]]"	2736.602802312443	927.7068493150684
9	8	1	1	9	LF-0.05	Circle(xy=(612, 73), radius=9)	1720146	0.296875	Rectangle(xy=(595.5, 43.5), width=67, height=59, angle=0)	0.03557312252964427	"[[ 202  315  276 ...  859  247  209]
 [ 376  378  315 ...  611  808  877]
 [ 340  261  171 ...  615  934  416]
 ...
 [ 200  740  315 ...  313 7879  424]
 [ 646  610  850 ...  341  291  346]
 [ 350  195  191 ...  443  563  358]]"	796.5216803283167	384.699604743083
10	9	1	1	10	LF-0.05	Circle(xy=(694, 77), radius=16.2)	1628610	0.432692307692308	Rectangle(xy=(663.5, 43.5), width=67, height=59, angle=0)	0.20386007237635706	"[[ 623  285  309 ...  303  236  268]
 [ 276  363  274 ...  279  268 1688]
 [ 379 1545  353 ...  214  221  279]
 ...
 [ 192  390  333 ...  262  195  323]
 [ 186  226  273 ...  194  207  195]
 [ 176  222  310 ...  232  179  142]]"	1417.1432742402294	350.0735826296743
11	10	1	1	11		Circle(xy=(759, 81), radius=10.8)	2049908	0.3611111111111112	Rectangle(xy=(730.5, 43.5), width=67, height=59, angle=0)	0.0	"[[  648   552   312 ...   449   409   412]
 [  292   319   279 ...   561 22955 45970]
 [  224   314   588 ...   510   804  1252]
 ...
 [  228   353   228 ...   199   164   183]
 [   98   143   134 ...   290   224   321]
 [  303   147   176 ...  1945   362  1007]]"	399.21207399390903	314.44657534246574
12	11	1	1	12		Circle(xy=(832, 85), radius=9)	2313871	0.3125	Rectangle(xy=(797.5, 43.5), width=67, height=59, angle=0)	0.05533596837944664	"[[ 789  605  292 ...  127  111   81]
 [ 322  449  197 ...   98   91  127]
 [ 323  260  216 ...  108   49  109]
 ...
 [ 144  216  204 ... 9593 3359  730]
 [ 249  606  340 ...  183  183   93]
 [ 214  617  477 ...  274  182  137]]"	1714.813497065864	643.9209486166008
13	12	1	1	13		Circle(xy=(909, 84), radius=9)	1091323	0.234375	Rectangle(xy=(865.5, 43.5), width=67, height=59, angle=0)	0.05533596837944664	"[[ 140  147   66 ...  374  373  342]
 [ 191   66   96 ...  492  384  415]
 [  90  129   91 ...  335  241  243]
 ...
 [ 121  129  170 ...   94  130  103]
 [1026  533  525 ...  115  135   67]
 [ 168  125  162 ...  150  225   70]]"	447.7008051544716	305.6600790513834
14	13	1	1	14		Circle(xy=(958, 73), radius=9)	2112322	0.359375	Rectangle(xy=(932.5, 43.5), width=67, height=59, angle=0)	0.38735177865612647	"[[ 566  578 1790 ...   36   93  138]
 [ 820  514  390 ...  150  285  112]
 [ 629  972 1131 ...   89  110   90]
 ...
 [  61   70   88 ...  158  105  173]
 [  99   58   90 ...  497  358  483]
 [ 112   79   70 ...   72  101  142]]"	5158.355378140363	979.0790513833992
15	14	1	1	15		Circle(xy=(1017, 80), radius=9)	837124	0.109375	Rectangle(xy=(1000.5, 43.5), width=67, height=59, angle=0)	0.0	"[[ 84  66 120 ...  98 106 274]
 [ 98  60  76 ...  92  58  87]
 [ 94  47  91 ... 171 177 155]
 ...
 [464 360 303 ... 111  47  76]
 [109 119 100 ... 109  50  97]
 [ 82  68 123 ...  82  80 617]]"	459.66051120517784	156.42292490118578
16	15	1	2	1	P080	Circle(xy=(86, 127), radius=9)	2455638	0.34375	Rectangle(xy=(57.5, 104.5), width=67, height=59, angle=0)	0.17786561264822134	"[[ 221  171  147 ...  117  164  158]
 [ 135  192  178 ...  146  232  150]
 [  90   90   94 ...  192  250  249]
 ...
 [ 226  136  105 ...  260 1348  486]
 [ 366  123  167 ...  104  177  196]
 [  87  118   89 ...  205  132  115]]"	2143.9238576674106	983.6521739130435
17	16	1	2	2	P081	Circle(xy=(155, 135), radius=16.2)	2840019	0.39423076923076944	Rectangle(xy=(124.5, 104.5), width=67, height=59, angle=0)	0.46682750301568154	"[[ 236  203  180 ...  158  320  123]
 [ 276  195  305 ...  194  137  223]
 [ 265  196  264 ...  662 1086 1278]
 ...
 [ 493  324  445 ...  184  340  369]
 [1063  596  459 ...  254  253  225]
 [ 263  340  369 ...  309  207  148]]"	1280.0635817107693	1127.7032569360676
18	17	1	2	3	P082	Circle(xy=(225, 134), radius=16.2)	4859081	0.5000000000000004	Rectangle(xy=(191.5, 104.5), width=67, height=59, angle=0)	0.30518697225572977	"[[ 250  347  298 ...  805  180  571]
 [ 851 1246 1670 ...  456  727  534]
 [ 220  187  296 ...  568 1038 1963]
 ...
 [ 286  214  249 ...  452  486  419]
 [ 157  255  141 ... 1307  327  517]
 [ 268  148  167 ...  274  290  398]]"	4365.473476499064	3101.2002412545235
19	18	1	2	4	P083	Circle(xy=(296, 132), radius=18)	22612088	0.4416666666666672	Rectangle(xy=(259.5, 104.5), width=67, height=59, angle=0)	5.985133795837463	"[[ 353  299  318 ...  232  292  204]
 [4338  524  367 ...  326  125  200]
 [ 357  422 1752 ...  185  246  140]
 ...
 [ 338  280  389 ...  486  471  432]
 [ 765  461  246 ...  301  242 1195]
 [ 212 1486  402 ...  429 7941 2722]]"	23233.269868961346	16449.97224975223
20	19	1	2	5	P084	Circle(xy=(358, 132), radius=14.4)	44587220	0.5208333333333336	Rectangle(xy=(326.5, 103.5), width=67, height=59, angle=0)	15.43531202435312	"[[ 877  487  252 ...  721  417  284]
 [ 321  179  206 ...  224  195  407]
 [ 390  580  227 ...  380  203  161]
 ...
 [ 551  942  482 ...  381  295  438]
 [1061  514  235 ...  509  206  169]
 [ 143  244  255 ...  216  267  240]]"	21444.379085565102	53367.849315068495
21	20	1	2	6	P086	Circle(xy=(421, 133), radius=10.8)	4482051	0.3472222222222223	Rectangle(xy=(393.5, 103.5), width=67, height=59, angle=0)	2.589041095890411	"[[ 661  743  496 ...  337  306 1049]
 [4038  695  554 ... 3753 3734  267]
 [ 707  440  373 ...  726  445  308]
 ...
 [ 148  100  208 ...  736 5169  457]
 [ 127  248  169 ...  587  197  188]
 [ 953  359  308 ...  514  293  251]]"	5518.795366041619	2898.0301369863014
22	21	1	2	7	P088	Circle(xy=(498, 131), radius=18)	4111645	0.39166666666666705	Rectangle(xy=(461.5, 103.5), width=67, height=59, angle=0)	0.15460852329038652	"[[ 301  452  555 ...  218  176  156]
 [ 561  468  751 ...  445  216  497]
 [ 446  271  638 ...  310  146  166]
 ...
 [1143 1213  704 ... 1126 1197  483]
 [4505 1128 1696 ...  728  232  277]
 [1736 4136 1895 ...  567  849 1406]]"	3066.4319476002124	1427.5312190287414
23	22	1	2	8	P089	Circle(xy=(563, 135), radius=16.2)	3972562	0.39423076923076944	Rectangle(xy=(528.5, 103.5), width=67, height=59, angle=0)	0.09288299155609167	"[[1854  726 1092 ...  247  273  267]
 [ 114  439  224 ...  257 1553 5337]
 [ 539  206  165 ...  261  411  743]
 ...
 [2294  877  376 ...  352  733 1032]
 [ 811  386  644 ...  715  477 1930]
 [ 499 3242  315 ...  260  401  611]]"	3683.502918242296	1316.2870928829916
24	23	1	2	9	P090	Circle(xy=(627, 133), radius=16.2)	3844990	0.39423076923076944	Rectangle(xy=(595.5, 103.5), width=67, height=59, angle=0)	0.195416164053076	"[[ 339  374  309 ...  654  299  276]
 [ 192  239  164 ...  239  297  243]
 [ 208  296  326 ...  262  514  362]
 ...
 [ 177  178  175 ... 1435  265  290]
 [ 150  213 1024 ... 1488  307  363]
 [ 131  127  195 ...  292  310  269]]"	3024.0688359438223	1289.9083232810615
25	24	1	2	10	LF-0.1	Circle(xy=(693, 134), radius=9)	1979630	0.453125	Rectangle(xy=(663.5, 103.5), width=67, height=59, angle=0)	1.173913043478261	"[[ 151  269  156 ...  964 1079 1161]
 [ 192  235  188 ...  237  239  199]
 [ 234  217  258 ...  257  213  169]
 ...
 [ 158  148  196 ...  196  400  243]
 [ 208  175  179 ...  141  333  420]
 [ 231  159  240 ...  174 1383  770]]"	1830.5884747061466	869.6758893280632
26	25	1	2	11	P091	Circle(xy=(770, 126), radius=9)	3496330	0.328125	Rectangle(xy=(730.5, 103.5), width=67, height=59, angle=0)	0.02766798418972332	"[[ 168  333  211 ...  126  163  266]
 [ 274  178  227 ...  214  148  159]
 [ 286  233  117 ...  194  177  134]
 ...
 [ 295  222  410 ...  183  921 7152]
 [3008  447  438 ...   80  290  173]
 [ 310  559  371 ...  241  314  185]]"	904.4425942288269	580.2608695652174
27	26	1	2	12	P094	Circle(xy=(819, 133), radius=14.4)	59243577	0.2604166666666666	Rectangle(xy=(798.5, 102.5), width=67, height=59, angle=0)	5.9117199391172	"[[ 792  768  342 ... 1801 2798  412]
 [ 728  974  844 ... 3224  347  149]
 [ 192  248  138 ...  141  141  176]
 ...
 [1519 1394  492 ...  162  117  115]
 [ 262  157  173 ...  120  188  153]
 [ 168  151  384 ...  119   86  145]]"	24429.643290492684	47052.90106544901
28	27	1	2	13	P095	Circle(xy=(897, 134), radius=16.2)	35877811	0.5000000000000004	Rectangle(xy=(865.5, 102.5), width=67, height=59, angle=0)	3.6731001206272618	"[[367 365 426 ...  77  82  60]
 [108 102 112 ...  83 115 330]
 [106 120 120 ...  96  88  56]
 ...
 [340 405 460 ... 316 361 434]
 [149 159 148 ... 147 107 216]
 [186 124  96 ... 154  79 127]]"	23090.755093879317	39438.293124246076
