ID	Unnamed: 0	Block	Row	Column	Name	circles	intensities	circle_qual	squares	intensities2_b	spot_images	std_intensities2	intensities2
1	0	1	1	1	LF-0.05	Circle(xy=(105, 113), radius=9)	2402112	0.1875	Rectangle(xy=(52.5, 61.5), width=67, height=59, angle=0)	0.06465517241379311	"[[146 253 211 ... 214 197 228]
 [322 194 319 ... 156 293 687]
 [290 244 249 ... 307 306 213]
 ...
 [229 375 170 ...  88  89 152]
 [213 360 153 ... 133  92 126]
 [215 202 151 ...  92  85  98]]"	563.5872668120909	243.93103448275863
2	1	1	1	2	LF-0.05	Circle(xy=(168, 105), radius=12.6)	1604865	0.24999999999999992	Rectangle(xy=(119.5, 60.5), width=67, height=59, angle=0)	0.8128772635814889	"[[ 224  167  303 ...  162  161  153]
 [ 204  263  472 ...  160  237  188]
 [ 299  215  227 ...  161  190  255]
 ...
 [ 212  737   76 ...   85   98  143]
 [ 183  148  171 ...  150  218  128]
 [ 102  208  521 ... 1225  177  204]]"	710.9320178441305	265.88128772635815
3	2	1	1	3	LF-0.05	Circle(xy=(226, 82), radius=9)	1525339	0.28125	Rectangle(xy=(186.5, 60.5), width=67, height=59, angle=0)	0.007905138339920948	"[[ 256  259  322 ...  895  104  212]
 [ 248  298  414 ...  245  129  276]
 [ 238  338  161 ...  272  248  248]
 ...
 [  57  109  159 ...  113  126  672]
 [ 247  251  143 ...  200  242  164]
 [ 186  205  162 ... 1676  129  112]]"	573.6571100688193	217.67588932806325
4	3	1	1	4	LF-0.05	Circle(xy=(299, 85), radius=9)	722047	0.34375	Rectangle(xy=(254.5, 60.5), width=67, height=59, angle=0)	0.011857707509881422	"[[ 395  267  162 ...  114  208   75]
 [ 432  346  231 ...   90   43   62]
 [ 272  917  185 ...   75   53   68]
 ...
 [2284 4534  479 ...   28   55   64]
 [ 645  416  610 ...   64   59   60]
 [  88  482  892 ...   86  469  101]]"	130.36313746796782	125.63636363636364
5	4	1	1	5	LF-0.05	Circle(xy=(359, 87), radius=9)	470677	0.328125	Rectangle(xy=(321.5, 60.5), width=67, height=59, angle=0)	0.1067193675889328	"[[ 79  73  41 ...  64  78  97]
 [104  42  59 ...  92  66 116]
 [ 73  50  94 ...  58  53  59]
 ...
 [ 65  72  39 ...  66  49  78]
 [ 45  35  45 ...  46 117  44]
 [ 50  64  52 ...  80  80  93]]"	239.1257860587569	89.36758893280633
6	5	1	1	6	LF-0.05	Circle(xy=(422, 86), radius=9)	413791	0.3125	Rectangle(xy=(388.5, 60.5), width=67, height=59, angle=0)	0.04743083003952569	"[[ 49  52  50 ...  73  70  64]
 [ 88 106  86 ...  62  46  76]
 [100  66 112 ... 118  90  56]
 ...
 [ 59  58  60 ...  36  70  53]
 [ 60  67  85 ...  56  32  73]
 [ 69 113  56 ...  62  52  55]]"	160.64608798875076	105.46245059288538
7	6	1	1	7	LF-0.05	Circle(xy=(495, 84), radius=9)	364410	0.265625	Rectangle(xy=(456.5, 60.5), width=67, height=59, angle=0)	0.04743083003952569	"[[93 78 64 ... 54 71 59]
 [59 65 47 ... 68 78 40]
 [68 47 63 ... 64 66 91]
 ...
 [50 35 52 ... 53 54 47]
 [79 40 47 ... 62 34 55]
 [46 82 72 ... 59 33 65]]"	25.910704749200242	59.41106719367589
8	7	1	1	8	LF-0.05	Circle(xy=(569, 84), radius=9)	356787	0.25	Rectangle(xy=(523.5, 60.5), width=67, height=59, angle=0)	0.0	"[[ 79  55  59 ...  44  63  59]
 [ 66  62  64 ...  42  54  61]
 [ 52  39  64 ...  34 101  59]
 ...
 [ 50  72  34 ...  59  49  46]
 [ 56  66  67 ...  64  41  63]
 [ 43  58  67 ...  61  40  80]]"	64.24347182143234	60.41897233201581
9	8	1	1	9	LF-0.05	Circle(xy=(632, 88), radius=9)	296955	0.25	Rectangle(xy=(590.5, 60.5), width=67, height=59, angle=0)	0.391304347826087	"[[ 66  47  67 ...  59  32  64]
 [ 56  59  57 ...  44  50  45]
 [ 47  35  66 ...  43  73  41]
 ...
 [ 86  56  66 ...  39  73  85]
 [ 59  72  41 ...  69  62 107]
 [ 36  47  65 ...  43  60  42]]"	20.795350284325494	56.93675889328063
10	9	1	1	10	LF-0.05	Circle(xy=(701, 88), radius=9)	286499	0.296875	Rectangle(xy=(658.5, 60.5), width=67, height=59, angle=0)	0.1225296442687747	"[[84 37 70 ... 48 50 75]
 [52 52 62 ... 70 79 40]
 [74 35 56 ... 45 55 54]
 ...
 [53 36 68 ... 23 73 75]
 [61 34 64 ... 44 55 80]
 [71 56 50 ... 70 50 47]]"	20.19971137825292	55.30039525691699
